87G0140,FR,Port-Bou(fr),442053N,161243E,871A018,FR,VALENCE,445540N,045336E,0
87G0191,FR,"Valence Ville",445540N,045336E,871A018,FR,VALENCE,445540N,045336E,1
87G0191,FR,"Valence Ville",445540N,045336E,8775833,FR,"NOISY LE GRAND MONT DEST",485026N,023304E,0
87G0341,FR,"Noisy le Grand Mont",485026N,023304E,8775833,FR,"NOISY LE GRAND MONT DEST",485026N,023304E,1
87G0341,FR,"Noisy le Grand Mont",485026N,023304E,8718236,FR,"WALBACH - LA FORGE",480328N,071401E,0
87G0535,FR,"Walbach-La Forge",480328N,071401E,8718236,FR,"WALBACH - LA FORGE",480328N,071401E,1
87G0535,FR,"Walbach-La Forge",480328N,071401E,8831112,BE,DIEPENBEEK,505437N,052512E,0
8814464,BE,"Vivier d'Oie",504745N,042221E,8831112,BE,DIEPENBEEK,505437N,052512E,1
8814464,BE,"Vivier d'Oie",504745N,042221E,881A005,BE,LIEGE,503728N,053401E,0
8841525,BE,Liège-Palais,503847N,053414E,881A005,BE,LIEGE,503728N,053401E,1
8841525,BE,Liège-Palais,503847N,053414E,9438158,PT,ESTARREJA,404503N,083432W,0
9469245,PT,Estoril,384211N,092354W,9438158,PT,ESTARREJA,404503N,083432W,1
9469245,PT,Estoril,384211N,092354W,9478964,PT,"VILA REAL DE SAN ANTONIO GUAD",371159N,072517W,0
9473569,PT,"Vila Real Santo Anto",371159N,072517W,9478964,PT,"VILA REAL DE SAN ANTONIO GUAD",371159N,072517W,1
9473569,PT,"Vila Real Santo Anto",371159N,072517W,1000135,FI,"TURKU SATAMA ABO HAMN",602604N,221326E,0
1000135,FI,"Turku satama/┼bo ham",602605N,221323E,1000135,FI,"TURKU SATAMA ABO HAMN",602604N,221326E,1
1000135,FI,"Turku satama/┼bo ham",602605N,221323E,1000200,FI,HAAPAMAKI,621448N,242717E,0
1000200,FI,Haapamäki,621448N,242719E,1000200,FI,HAAPAMAKI,621448N,242717E,1
1000200,FI,Haapamäki,621448N,242719E,1000204,FI,JAMSA,615153N,251026E,0
1000204,FI,Jämsä,615153N,251022E,1000204,FI,JAMSA,615153N,251026E,1
1000204,FI,Jämsä,615153N,251022E,1000413,FI,SIILINJARVI,630429N,273957E,0
1000413,FI,Siilinjärvi,630449N,274002E,1000413,FI,SIILINJARVI,630429N,273957E,1
1000413,FI,Siilinjärvi,630449N,274002E,1000440,FI,VIINIJARVI,623830N,291409E,0
1000440,FI,Viinijärvi,623827N,291419E,1000440,FI,VIINIJARVI,623830N,291409E,1
1000440,FI,Viinijärvi,623827N,291419E,1000544,FI,MANTYHARJU,612517N,265254E,0
1000544,FI,Mäntyharju,612517N,265253E,1000544,FI,MANTYHARJU,612517N,265254E,1
1000544,FI,Mäntyharju,612517N,265253E,1033401,FI,RAUMA,610753N,212917E,0
1033401,FI,"Rauma Las",610834N,213203E,1033401,FI,RAUMA,610753N,212917E,1
1033401,FI,"Rauma Las",610834N,213203E,2003306,RU,"SANKT PETERBURG VITEBSKII",595510N,301946E,0
2003306,RU,"St Petersburg Vitebs",595510N,301947E,2003306,RU,"SANKT PETERBURG VITEBSKII",595510N,301946E,1
2003306,RU,"St Petersburg Vitebs",595510N,301947E,2003602,RU,"SANKT PETERBURG",595532N,301823E,0
2003602,RU,"St. Peterburg",595532N,301823E,2003602,RU,"SANKT PETERBURG",595532N,301823E,1
2003602,RU,"St. Peterburg",595532N,301823E,2017430,RU,VIAZMA,551155N,341904E,0
2017430,RU,Wjasma,551150N,341903E,2017430,RU,VIAZMA,551155N,341904E,1
2017430,RU,Wjasma,551150N,341903E,2019160,RU,"MOSKVA KURSKAIA GARE",554526N,373937E,0
2019160,RU,"Moskva Kurskaja",554526N,373944E,2019160,RU,"MOSKVA KURSKAIA GARE",554526N,373937E,1
2019160,RU,"Moskva Kurskaja",554526N,373944E,2019820,RU,"MOSKVA SMOLENSKAYA",554452N,373501E,0
2019820,RU,"Moskva Smolenskaja",554452N,373501E,2019820,RU,"MOSKVA SMOLENSKAYA",554452N,373501E,1
2019820,RU,"Moskva Smolenskaja",554452N,373501E,2113000,BY,"BREST CENTRALNYI",520602N,234050E,0
2113000,BY,"Brest Central",520601N,234050E,2113000,BY,"BREST CENTRALNYI",520602N,234050E,1
2113000,BY,"Brest Central",520601N,234050E,2113850,BY,BARANOVICHI-CENTRALNYE,530833N,260137E,0
2113850,BY,"Baranovichi Centraln",530833N,260137E,2113850,BY,BARANOVICHI-CENTRALNYE,530833N,260137E,1
2113850,BY,"Baranovichi Centraln",530833N,260137E,2116640,BY,ORSHA-CENTRALNAIA,543115N,302228E,0
2116640,BY,"Orscha Central",543115N,302229E,2116640,BY,ORSHA-CENTRALNAIA,543115N,302228E,1
2116640,BY,"Orscha Central",543115N,302229E,2412000,LT,VILNIUS,544012N,251703E,0
2412000,LT,Vilnius(LT),544012N,251705E,2412000,LT,VILNIUS,544012N,251703E,1
2412000,LT,Vilnius(LT),544012N,251705E,5100165,PL,"KAMIEN POMORSKI",535758N,144626E,0
5100165,PL,"Kamień Pomorski",535758N,144626E,5100165,PL,"KAMIEN POMORSKI",535758N,144626E,1
5100165,PL,"Kamień Pomorski",535758N,144626E,5100390,PL,BIALOGARD,540035N,155839E,0
5100390,PL,Białogard,540034N,155836E,5100390,PL,BIALOGARD,540035N,155839E,1
5100390,PL,Białogard,540034N,155836E,5100410,PL,KOLOBRZEG,541055N,153411E,0
5100410,PL,Kołobrzeg,541056N,153410E,5100410,PL,KOLOBRZEG,541055N,153411E,1
5100410,PL,Kołobrzeg,541056N,153410E,5100470,PL,SLUPSK,542803N,170101E,0
5100470,PL,Słupsk,542802N,170059E,5100470,PL,SLUPSK,542803N,170101E,1
5100470,PL,Słupsk,542802N,170059E,5100510,PL,SLAWNO,542122N,164018E,0
5100510,PL,Sławno,542121N,164015E,5100510,PL,SLAWNO,542122N,164018E,1
5100510,PL,Sławno,542121N,164015E,5100525,PL,LEBORK,543201N,174501E,0
5100525,PL,Lębork,543201N,174501E,5100525,PL,LEBORK,543201N,174501E,1
5100525,PL,Lębork,543201N,174501E,5100590,PL,"GDYNIA GLOWNA",543117N,183147E,0
5100590,PL,"Gdynia Gł.",543115N,183146E,5100590,PL,"GDYNIA GLOWNA",543117N,183147E,1
5100590,PL,"Gdynia Gł.",543115N,183146E,5100750,PL,"GDANSK GL.",542119N,183840E,0
5100750,PL,"Gdańsk Gł.",542119N,183837E,5100750,PL,"GDANSK GL.",542119N,183840E,1
5100750,PL,"Gdańsk Gł.",542119N,183837E,5100815,PL,ELBLAG.,540904N,192459E,0
5100815,PL,Elblšg,540903N,192459E,5100815,PL,ELBLAG.,540904N,192459E,1
5100815,PL,Elblšg,540903N,192459E,5101180,PL,ELK,534929N,222141E,0
5101180,PL,Ełk,534930N,222143E,5101180,PL,ELK,534929N,222141E,1
5101180,PL,Ełk,534930N,222143E,5101260,PL,GIZYCKO,540153N,214641E,0
5101260,PL,Giżycko,540153N,214640E,5101260,PL,GIZYCKO,540153N,214641E,1
5101260,PL,Giżycko,540153N,214640E,5101280,PL,SUWALKI,540620N,225642E,0
5101280,PL,Suwałki,540622N,225642E,5101280,PL,SUWALKI,540620N,225642E,1
5101280,PL,Suwałki,540622N,225642E,5101296,PL,AUGUSTOW,535109N,230134E,0
5101296,PL,Augustów,535109N,230135E,5101296,PL,AUGUSTOW,535109N,230134E,1
5101296,PL,Augustów,535109N,230135E,5101440,PL,"PILA GLOWNA",530834N,164438E,0
5101440,PL,"Piła Gł.",530835N,164440E,5101440,PL,"PILA GLOWNA",530834N,164438E,1
5101440,PL,"Piła Gł.",530835N,164440E,5101618,PL,CHODZIEZ,525939N,165434E,0
5101618,PL,Chodzież,525926N,165435E,5101618,PL,CHODZIEZ,525939N,165434E,1
5101618,PL,Chodzież,525926N,165435E,5101820,PL,"NAKLO N NOTECIA",530833N,173626E,0
5101820,PL,"Nakło n/Noteciš",530832N,173626E,5101820,PL,"NAKLO N NOTECIA",530833N,173626E,1
5101820,PL,"Nakło n/Noteciš",530832N,173626E,5101840,PL,"BYDGOSZCZ GLOWNA",530804N,175924E,0
5101840,PL,"Bydgoszcz Gł.",530806N,175929E,5101840,PL,"BYDGOSZCZ GLOWNA",530804N,175924E,1
5101840,PL,"Bydgoszcz Gł.",530806N,175929E,5101870,PL,INOWROCLAW,524820N,181440E,0
5101870,PL,Inowrocław,524817N,181438E,5101870,PL,INOWROCLAW,524820N,181440E,1
5101870,PL,Inowrocław,524817N,181438E,5101943,PL,"ZDUNSKA WOLA",513639N,185648E,0
5101943,PL,"Zduńska Wola",513640N,185647E,5101943,PL,"ZDUNSKA WOLA",513639N,185648E,1
5101943,PL,"Zduńska Wola",513640N,185647E,5101970,PL,"TORUN GLOWNY",530000N,183650E,0
5101970,PL,"Toruń Gł.",530000N,183652E,5101970,PL,"TORUN GLOWNY",530000N,183650E,1
5101970,PL,"Toruń Gł.",530000N,183652E,5102090,PL,"JABLONOWO POMORSKIE",532335N,190943E,0
5102090,PL,"Jabłonowo Pom.",532334N,190941E,5102090,PL,"JABLONOWO POMORSKIE",532335N,190943E,1
5102090,PL,"Jabłonowo Pom.",532334N,190941E,5102150,PL,"ALEKSANDROW KUJAWSKI",525233N,184147E,0
5102150,PL,"Aleksandrów Kujawski",525231N,184148E,5102150,PL,"ALEKSANDROW KUJAWSKI",525233N,184147E,1
5102150,PL,"Aleksandrów Kujawski",525231N,184148E,5102180,PL,"ILAWA GLOWNA",533456N,193424E,0
5102180,PL,"Iława Gł.",533456N,193425E,5102180,PL,"ILAWA GLOWNA",533456N,193424E,1
5102180,PL,"Iława Gł.",533456N,193425E,5102200,PL,OSTRODA,534159N,195702E,0
5102200,PL,Ostróda,534158N,195704E,5102200,PL,OSTRODA,534159N,195702E,1
5102200,PL,Ostróda,534158N,195704E,5102244,PL,DZIALDOWO.,531414N,201005E,0
5102244,PL,Działdowo,531416N,201004E,5102244,PL,DZIALDOWO.,531414N,201005E,1
5102244,PL,Działdowo,531416N,201004E,5102400,PL,BIALYSTOK,530802N,230809E,0
5102400,PL,Białystok,530803N,230812E,5102400,PL,BIALYSTOK,530802N,230809E,1
5102400,PL,Białystok,530803N,230812E,5102453,PL,LAPY,525925N,225300E,0
5102453,PL,Łapy,525924N,225303E,5102453,PL,LAPY,525925N,225300E,1
5102453,PL,Łapy,525924N,225303E,5102480,PL,SOKOLKA,532412N,233029E,0
5102480,PL,Sokółka,532412N,233029E,5102480,PL,SOKOLKA,532412N,233029E,1
5102480,PL,Sokółka,532412N,233029E,5102540,PL,HAJNOWKA,524400N,233459E,0
5102540,PL,Hajnówka,524400N,233502E,5102540,PL,HAJNOWKA,524400N,233459E,1
5102540,PL,Hajnówka,524400N,233502E,5102610,PL,ZBASZYNEK,521433N,154905E,0
5102610,PL,Zbšszynek,521433N,154905E,5102610,PL,ZBASZYNEK,521433N,154905E,1
5102610,PL,Zbšszynek,521433N,154905E,5102614,PL,ZBASZYN,521535N,155340E,0
5102614,PL,Zbšszyń,521534N,155341E,5102614,PL,ZBASZYN,521535N,155340E,1
5102614,PL,Zbšszyń,521534N,155341E,5102730,PL,SULECHOW,520534N,153706E,0
5102730,PL,Sulechów,520534N,153707E,5102730,PL,SULECHOW,520534N,153706E,1
5102730,PL,Sulechów,520534N,153707E,5102780,PL,"ZIELONA GORA",515646N,153037E,0
5102780,PL,"Zielona Góra",515650N,153049E,5102780,PL,"ZIELONA GORA",515646N,153037E,1
5102780,PL,"Zielona Góra",515650N,153049E,5102910,PL,KRZYZ,525239N,160109E,0
5102910,PL,Krzyż,525238N,160104E,5102910,PL,KRZYZ,525239N,160109E,1
5102910,PL,Krzyż,525238N,160104E,5103060,PL,"POZNAN GLOWNY.",522404N,165441E,0
5103060,PL,"Poznań Gł.",522407N,165439E,5103060,PL,"POZNAN GLOWNY.",522404N,165441E,1
5103060,PL,"Poznań Gł.",522407N,165439E,5103610,PL,"WARSZAWA GDANSKA",521530N,205940E,0
5103610,PL,"Warszawa Gdańska",521533N,205937E,5103610,PL,"WARSZAWA GDANSKA",521530N,205940E,1
5103610,PL,"Warszawa Gdańska",521533N,205937E,5103750,PL,TLUSZCZ,522549N,212602E,0
5103750,PL,Tłuszcz,522550N,212604E,5103750,PL,TLUSZCZ,522549N,212602E,1
5103750,PL,Tłuszcz,522550N,212604E,5103830,PL,MALKINIA,524139N,220202E,0
5103830,PL,Małkinia,524137N,220200E,5103830,PL,MALKINIA,524139N,220202E,1
5103830,PL,Małkinia,524137N,220200E,5103865,PL,"WARSZAWA WSCHODNIA.",521508N,210304E,0
5103865,PL,"Warszawa Wschodnia",521505N,210308E,5103865,PL,"WARSZAWA WSCHODNIA.",521508N,210304E,1
5103865,PL,"Warszawa Wschodnia",521505N,210308E,5104080,PL,"BIALA PODLASKA",520113N,230749E,0
5104080,PL,"Biała Podlaska",520113N,230750E,5104080,PL,"BIALA PODLASKA",520113N,230749E,1
5104080,PL,"Biała Podlaska",520113N,230750E,5104220,PL,GLOGOW.,514007N,160444E,0
5104220,PL,Głogów,514008N,160446E,5104220,PL,GLOGOW.,514007N,160444E,1
5104220,PL,Głogów,514008N,160446E,5104540,PL,KEPNO,511731N,180005E,0
5104540,PL,Kępno,511729N,180003E,5104540,PL,KEPNO,511731N,180005E,1
5104540,PL,Kępno,511729N,180003E,5104590,PL,"OSTROW WLKP.",513856N,174819E,0
5104590,PL,"Ostrów Wlkp.",513857N,174820E,5104590,PL,"OSTROW WLKP.",513856N,174819E,1
5104590,PL,"Ostrów Wlkp.",513857N,174820E,5104656,PL,"LODZ CHOJNY.",514334N,192904E,0
5104656,PL,"Lodz Chojny",514334N,192904E,5104656,PL,"LODZ CHOJNY.",514334N,192904E,1
5104656,PL,"Lodz Chojny",514334N,192904E,5104670,PL,"LODZ KALISKA.",514528N,192545E,0
5104670,PL,"Łódź Kaliska",514528N,192547E,5104670,PL,"LODZ KALISKA.",514528N,192545E,1
5104670,PL,"Łódź Kaliska",514528N,192547E,5104760,PL,"TOMASZOW MAZ",513249N,200159E,0
5104760,PL,"Tomaszów Mazowiecki",513253N,200157E,5104760,PL,"TOMASZOW MAZ",513249N,200159E,1
5104760,PL,"Tomaszów Mazowiecki",513253N,200157E,5104770,PL,"PIOTRKOW TRYBUNALSKI",512438N,194105E,0
5104770,PL,"Piotrków Trybunalski",512435N,194104E,5104770,PL,"PIOTRKOW TRYBUNALSKI",512438N,194105E,1
5104770,PL,"Piotrków Trybunalski",512435N,194104E,5104980,PL,DEBLIN,513438N,215005E,0
5104980,PL,Dęblin,513438N,215005E,5104980,PL,DEBLIN,513438N,215005E,1
5104980,PL,Dęblin,513438N,215005E,5105090,PL,CHELM,510827N,232938E,0
5105090,PL,Chełm,510828N,232938E,5105090,PL,CHELM,510827N,232938E,1
5105090,PL,Chełm,510828N,232938E,5105385,PL,BOLESLAWIEC,511558N,153408E,0
5105385,PL,Bolesławiec,511558N,153408E,5105385,PL,BOLESLAWIEC,511558N,153408E,1
5105385,PL,Bolesławiec,511558N,153408E,5105455,PL,"WALBRZYCH MIASTO A",504703N,161703E,0
5105455,PL,"Wałbrzych Miasto",504704N,161702E,5105455,PL,"WALBRZYCH MIASTO A",504703N,161703E,1
5105455,PL,"Wałbrzych Miasto",504704N,161702E,5105618,PL,"SZKLARSKA POREBA GORNA",504956N,153107E,0
5105618,PL,"Szklarska Poręba G.",504957N,153107E,5105618,PL,"SZKLARSKA POREBA GORNA",504956N,153107E,1
5105618,PL,"Szklarska Poręba G.",504957N,153107E,5105827,PL,OLAWA,505551N,171749E,0
5105827,PL,Oława,505551N,171749E,5105827,PL,OLAWA,505551N,171749E,1
5105827,PL,Oława,505551N,171749E,5106060,PL,"OPOLE GLOWNE",503941N,175534E,0
5106060,PL,"Opole Gł.",503941N,175533E,5106060,PL,"OPOLE GLOWNE",503941N,175534E,1
5106060,PL,"Opole Gł.",503941N,175533E,5106265,PL,CZESTOCHOWA.,504831N,190712E,0
5106265,PL,Częstochowa,504831N,190716E,5106265,PL,CZESTOCHOWA.,504831N,190712E,1
5106265,PL,Częstochowa,504831N,190716E,5106500,PL,"STALOWA WOLA ROZWADOW",503528N,220231E,0
5106500,PL,"Stalowa Wola Rozwadu",503528N,220231E,5106500,PL,"STALOWA WOLA ROZWADOW",503528N,220231E,1
5106500,PL,"Stalowa Wola Rozwadu",503528N,220231E,5106700,PL,"KEDZIERZYN KOZLE",502039N,181218E,0
5106700,PL,"Kędzierzyn Koźle",502039N,181217E,5106700,PL,"KEDZIERZYN KOZLE",502039N,181218E,1
5106700,PL,"Kędzierzyn Koźle",502039N,181217E,5106820,PL,RYBNIK,500520N,183250E,0
5106820,PL,Rybnik(PL),500520N,183251E,5106820,PL,RYBNIK,500520N,183250E,1
5106820,PL,Rybnik(PL),500520N,183251E,5106840,PL,"WODZISLAW SLASKI",500028N,182834E,0
5106840,PL,"Wodzisław Śl.",500028N,182834E,5106840,PL,"WODZISLAW SLASKI",500028N,182834E,1
5106840,PL,"Wodzisław Śl.",500028N,182834E,5106870,PL,RACIBORZ,500524N,181334E,0
5106870,PL,Racibórz,500525N,181335E,5106870,PL,RACIBORZ,500524N,181334E,1
5106870,PL,Racibórz,500525N,181335E,5107100,PL,"TARNOWSKIE GORY",502647N,185153E,0
5107100,PL,"Tarnowskie Góry",502649N,185154E,5107100,PL,"TARNOWSKIE GORY",502647N,185153E,1
5107100,PL,"Tarnowskie Góry",502649N,185154E,5107155,PL,"OLESNO SLASKIE",505255N,182527E,0
5107155,PL,"Olesno Ślšskie",505255N,182527E,5107155,PL,"OLESNO SLASKIE",505255N,182527E,1
5107155,PL,"Olesno Ślšskie",505255N,182527E,5107331,PL,KATOWICE.,501529N,190101E,0
5107331,PL,Katowice,501527N,190101E,5107331,PL,KATOWICE.,501529N,190101E,1
5107331,PL,Katowice,501527N,190101E,5107660,PL,ZYWIEC,494048N,191119E,0
5107660,PL,Żywiec,494045N,191108E,5107660,PL,ZYWIEC,494048N,191119E,1
5107660,PL,Żywiec,494045N,191108E,5107695,PL,USTRON,494340N,184810E,0
5107695,PL,Ustroń,494341N,184810E,5107695,PL,USTRON,494340N,184810E,1
5107695,PL,Ustroń,494341N,184810E,5107710,PL,OSWIECIM,500228N,191200E,0
5107710,PL,Oświęcim,500229N,191159E,5107710,PL,OSWIECIM,500228N,191200E,1
5107710,PL,Oświęcim,500229N,191159E,5107870,PL,CHABOWKA,493548N,195612E,0
5107870,PL,Chabówka,493549N,195617E,5107870,PL,CHABOWKA,493548N,195612E,1
5107870,PL,Chabówka,493549N,195617E,5107990,PL,"KRAKOW PLASZOW",500205N,195829E,0
5107990,PL,"Kraków Płaszów",500206N,195829E,5107990,PL,"KRAKOW PLASZOW",500205N,195829E,1
5107990,PL,"Kraków Płaszów",500206N,195829E,5108063,PL,TARNOW,500020N,205828E,0
5108063,PL,Tarnów,500019N,205827E,5108063,PL,TARNOW,500020N,205828E,1
5108063,PL,Tarnów,500019N,205827E,5108120,PL,DEBICA,500314N,212418E,0
5108120,PL,Dębica,500315N,212420E,5108120,PL,DEBICA,500314N,212418E,1
5108120,PL,Dębica,500315N,212420E,5108190,PL,"NOWY SACZ",493622N,204204E,0
5108190,PL,"Nowy Sšcz",493624N,204208E,5108190,PL,"NOWY SACZ",493622N,204204E,1
5108190,PL,"Nowy Sšcz",493624N,204208E,5108248,PL,KRYNICA.,492434N,205724E,0
5108248,PL,Krynica,492437N,205726E,5108248,PL,KRYNICA.,492434N,205724E,1
5108248,PL,Krynica,492437N,205726E,5108266,PL,"RZESZOW GLOWNY",500234N,220027E,0
5108266,PL,Rzeszów,500235N,220024E,5108266,PL,"RZESZOW GLOWNY",500234N,220027E,1
5108266,PL,Rzeszów,500235N,220024E,5108326,PL,JAROSLAW,500039N,224040E,0
5108326,PL,Jarosław,500038N,224040E,5108326,PL,JAROSLAW,500039N,224040E,1
5108326,PL,Jarosław,500038N,224040E,5108375,PL,ZAGORZ,493048N,221551E,0
5108375,PL,Zagórz,493048N,221552E,5108375,PL,ZAGORZ,493048N,221551E,1
5108375,PL,Zagórz,493048N,221552E,5108440,PL,"PREZEMYSL GLOWNY",494700N,224636E,0
5108440,PL,"Przemyśl Gł.",494701N,224634E,5108440,PL,"PREZEMYSL GLOWNY",494700N,224636E,1
5108440,PL,"Przemyśl Gł.",494701N,224634E,5130946,PL,MRAGOWO,535132N,211748E,0
5130946,PL,Mršgowo,535132N,211748E,5130946,PL,MRAGOWO,535132N,211748E,1
5130946,PL,Mršgowo,535132N,211748E,5214000,BG,DIMITROVGRAD,420317N,253534E,0
5214000,BG,Dimitrovgrad(BG),420317N,253534E,5214000,BG,DIMITROVGRAD,420317N,253534E,1
5214000,BG,Dimitrovgrad(BG),420317N,253534E,5216000,BG,"SOFIA GARE",424243N,231914E,0
5216000,BG,Sofia,424250N,231905E,5216000,BG,"SOFIA GARE",424243N,231914E,1
5216000,BG,Sofia,424250N,231905E,5216043,BG,PAZARDZIK,421011N,241915E,0
5216043,BG,Pazardzhik,421039N,241902E,5216043,BG,PAZARDZIK,421011N,241915E,1
5216043,BG,Pazardzhik,421039N,241902E,5227010,BG,"Cherven Bryag",431655N,240444E,0
5227010,BG,"Cherven Briag",431629N,240513E,5227010,BG,"Cherven Bryag",431655N,240444E,1
5227010,BG,"Cherven Briag",431629N,240513E,5249000,BG,RUSSE,435000N,255720E,0
5249000,BG,Ruse(BG),435000N,255723E,5249000,BG,RUSSE,435000N,255720E,1
5249000,BG,Ruse(BG),435000N,255723E,5351645,RO,"SUCEAVA NORD",474034N,261409E,0
5351645,RO,Suceava-Nord,474035N,261409E,5351645,RO,"SUCEAVA NORD",474034N,261409E,1
5351645,RO,Suceava-Nord,474035N,261409E,5371059,RO,GALATI,452640N,280337E,0
5371059,RO,Galati(RO),452639N,280339E,5371059,RO,GALATI,452640N,280337E,1
5371059,RO,Galati(RO),452639N,280339E,5433135,CZ,"KRENOVICE DOLNI NADRAZI",490840N,165002E,0
5433135,CZ,"Krenovice dolni nadr",490842N,165000E,5433135,CZ,"KRENOVICE DOLNI NADRAZI",490840N,165002E,1
5433135,CZ,"Krenovice dolni nadr",490842N,165000E,5433162,CZ,BRUNTAL,495937N,172827E,0
5433162,CZ,Bruntál,495937N,172828E,5433162,CZ,BRUNTAL,495937N,172827E,1
5433162,CZ,Bruntál,495937N,172828E,5433274,CZ,DETMAROVICE,495400N,182757E,0
5433274,CZ,Dìtmarovice,495400N,182758E,5433274,CZ,DETMAROVICE,495400N,182757E,1
5433274,CZ,Dìtmarovice,495400N,182758E,5433295,CZ,"BRNO HLAVNI N",491128N,163648E,0
5433295,CZ,"Brno hlavní nádraží",491125N,163645E,5433295,CZ,"BRNO HLAVNI N",491128N,163648E,1
5433295,CZ,"Brno hlavní nádraží",491125N,163645E,5433315,CZ,"BRNO KRALOVO POLE",491349N,163546E,0
5433315,CZ,"Brno-Královo Pole",491351N,163548E,5433315,CZ,"BRNO KRALOVO POLE",491349N,163546E,1
5433315,CZ,"Brno-Královo Pole",491351N,163548E,5433344,CZ,"FRYDEK MISTEK",494041N,182112E,0
5433344,CZ,Frýdek-Místek,494040N,182113E,5433344,CZ,"FRYDEK MISTEK",494041N,182112E,1
5433344,CZ,Frýdek-Místek,494040N,182113E,5433354,CZ,"FRYDLANT NAD OSTRAVICI",493521N,182114E,0
5433354,CZ,"Frýdlant nad Ostravicí",493521N,182113E,5433354,CZ,"FRYDLANT NAD OSTRAVICI",493521N,182114E,1
5433354,CZ,"Frýdlant nad Ostravicí",493521N,182113E,5433365,CZ,"BRNO SLATINA",491005N,164057E,0
5433365,CZ,Brno-Slatina,491010N,164054E,5433365,CZ,"BRNO SLATINA",491005N,164057E,1
5433365,CZ,Brno-Slatina,491010N,164054E,5433454,CZ,HAVIROV,494728N,182445E,0
5433454,CZ,Havíøov,494730N,182443E,5433454,CZ,HAVIROV,494728N,182445E,1
5433454,CZ,Havíøov,494730N,182443E,5433542,CZ,HANUSOVICE,500418N,165547E,0
5433542,CZ,Hanušovice,500418N,165546E,5433542,CZ,HANUSOVICE,500418N,165547E,1
5433542,CZ,Hanušovice,500418N,165546E,5433585,CZ,"BYSTRICE POD HOSTYNEM",492335N,173956E,0
5433585,CZ,"Bystrice pod Hostyne",492334N,173955E,5433585,CZ,"BYSTRICE POD HOSTYNEM",492335N,173956E,1
5433585,CZ,"Bystrice pod Hostyne",492334N,173955E,5433624,CZ,JABLUNKOV,493126N,184505E,0
5433624,CZ,Návsí,493523N,184516E,5433624,CZ,JABLUNKOV,493126N,184505E,1
5433624,CZ,Návsí,493523N,184516E,5433644,CZ,"JINDRICHOV VE SLEZSKU",501453N,173224E,0
5433644,CZ,"Jindrichov ve Slezsk",501454N,173218E,5433644,CZ,"JINDRICHOV VE SLEZSKU",501453N,173224E,1
5433644,CZ,"Jindrichov ve Slezsk",501454N,173218E,5433674,CZ,"KARVINA HLAVNI NADRAZI",495120N,183137E,0
5433674,CZ,Karviná,495119N,183137E,5433674,CZ,"KARVINA HLAVNI NADRAZI",495120N,183137E,1
5433674,CZ,Karviná,495119N,183137E,5433745,CZ,"GOTTWALDOV MALENOVICE",493448N,182142E,0
5433745,CZ,Zlin-Malenovice,491235N,173557E,5433745,CZ,"GOTTWALDOV MALENOVICE",493448N,182142E,1
5433745,CZ,Zlin-Malenovice,491235N,173557E,5433755,CZ,"GOTTWALDOV STRED",494425N,133531E,0
5433755,CZ,Zlín,491334N,173929E,5433755,CZ,"GOTTWALDOV STRED",494425N,133531E,1
5433755,CZ,Zlín,491334N,173929E,5433765,CZ,"GOTTWALDOV LOUKY",491259N,173724E,0
5433765,CZ,Zlin-Louky,491259N,173725E,5433765,CZ,"GOTTWALDOV LOUKY",491259N,173724E,1
5433765,CZ,Zlin-Louky,491259N,173725E,5433785,CZ,"GOTTWALDOV PRSTNE",491311N,173826E,0
5433785,CZ,Zlin-Prstne,491311N,173826E,5433785,CZ,"GOTTWALDOV PRSTNE",491311N,173826E,1
5433785,CZ,Zlin-Prstne,491311N,173826E,5433845,CZ,HODONIN,485121N,170719E,0
5433845,CZ,Hodonín,485123N,170721E,5433845,CZ,HODONIN,485121N,170719E,1
5433845,CZ,Hodonín,485123N,170721E,5433892,CZ,JESENIK,501338N,171136E,0
5433892,CZ,Jeseník,501340N,171138E,5433892,CZ,JESENIK,501338N,171136E,1
5433892,CZ,Jeseník,501340N,171138E,5433925,CZ,"HRUSOVANY NAD JEVISOVKOU",484844N,162410E,0
5433925,CZ,"Hrušovany nad Jevišovkou",484836N,162301E,5433925,CZ,"HRUSOVANY NAD JEVISOVKOU",484844N,162410E,1
5433925,CZ,"Hrušovany nad Jevišovkou",484836N,162301E,5433985,CZ,HULIN,491859N,172837E,0
5433985,CZ,Hulín,491858N,172836E,5433985,CZ,HULIN,491859N,172837E,1
5433985,CZ,Hulín,491858N,172836E,5433995,CZ,BREST,492057N,172719E,0
5433995,CZ,Brest(CZ),492056N,172719E,5433995,CZ,BREST,492057N,172719E,1
5433995,CZ,Brest(CZ),492056N,172719E,5434052,CZ,"LIPOVA LAZNE",501341N,170752E,0
5434052,CZ,"Lipová Láznì",501343N,170754E,5434052,CZ,"LIPOVA LAZNE",501341N,170752E,1
5434052,CZ,"Lipová Láznì",501343N,170754E,5434072,CZ,"LIPOVA LAZNE ZASTAVKA",501346N,170938E,0
5434072,CZ,"Lipova Lazne zast.",501346N,170936E,5434072,CZ,"LIPOVA LAZNE ZASTAVKA",501346N,170938E,1
5434072,CZ,"Lipova Lazne zast.",501346N,170936E,5434124,CZ,BOHUMIN,495403N,182132E,0
5434124,CZ,Bohumín,495402N,182133E,5434124,CZ,BOHUMIN,495403N,182132E,1
