8719243,FR,ONVILLE,49.013056,5.978889,8719243,FR,Onville,49.0048,5.5847,1
8719243,FR,ONVILLE,49.013056,5.978889,7038990,GB,"Cardiff Central",51.2832,3.1046,0
8719265,FR,BARONCOURT,49.284444,5.699444,8719265,FR,Baroncourt,49.1704,5.4158,1
8719265,FR,BARONCOURT,49.284444,5.699444,8740189,FR,"ROUEN GARE ROUTIERE",49.2631,1.1206,0
8719317,FR,BOUZONVILLE,49.289167,6.532500,8719317,FR,Bouzonville,49.1723,6.3147,1
8719317,FR,BOUZONVILLE,49.289167,6.532500,8744800,FR,Flers,48.4439,0.3423,0
8719325,FR,BENING,49.138056,6.827778,8719325,FR,Béning,49.0817,6.4944,1
8719325,FR,BENING,49.138056,6.827778,8776124,FR,Livron,44.4647,4.4948,0
8719331,FR,"ST AVOLD",49.085556,6.720556,8719331,FR,"St Avold",49.0509,6.4315,1
8719331,FR,"ST AVOLD",49.085556,6.720556,8759242,FR,"Peyrilhac St Jouvent",45.5708,1.1,0
8719335,FR,FAULQUEMONT,49.045556,6.603889,8719335,FR,Faulquemont,49.0244,6.3614,1
8719335,FR,FAULQUEMONT,49.045556,6.603889,8772668,FR,Dunières,45.1316,4.2023,0
8719338,FR,HERNY,49.003889,6.477500,8719338,FR,Herny,49.0013,6.2836,1
8719338,FR,HERNY,49.003889,6.477500,8759785,FR,Croze,45.4909,2.1014,0
8719351,FR,FAREBERSVILLER,49.118056,6.861389,8719351,FR,Farébersviller,49.0705,6.514,1
8719351,FR,FAREBERSVILLER,49.118056,6.861389,8741354,FR,Fécamp,49.4534,0.2231,0
8719361,FR,SARREGUEMINES,49.106389,7.681111,8719361,FR,Sarreguemines,49.0626,7.0404,1
8719361,FR,SARREGUEMINES,49.106389,7.681111,8761347,FR,Laguepie,44.0844,1.5807,0
8719363,FR,SARREINSMING,49.085278,7.111667,8719363,FR,Sarreinsming,49.051,7.064,1
8719363,FR,SARREINSMING,49.085278,7.111667,8739640,FR,Sablé,47.503,0.2031,0
8719364,FR,ZETTING,49.077778,7.133611,8719364,FR,Zetting,49.0441,7.0802,1
8719364,FR,ZETTING,49.077778,7.133611,8761890,FR,"Vielle Aure",42.4912,0.1945,0
8719365,FR,WITTRING,49.055556,7.140833,8719365,FR,Wittring,49.0321,7.0826,1
8719365,FR,WITTRING,49.055556,7.140833,8717340,FR,"LA FERTE SUR CHIERS",49.3429,5.1434,0
8719366,FR,KALHAUSEN,49.035278,7.125000,8719366,FR,Kalhausen,49.0206,7.0729,1
8719366,FR,KALHAUSEN,49.035278,7.125000,8732072,FR,Bouin,46.5814,2.0009,0
8719367,FR,HERBITZHEIM,49.013889,7.800556,8719367,FR,Herbitzheim,49.005,7.0448,1
8719367,FR,HERBITZHEIM,49.013889,7.800556,8739342,FR,"Plaisir Grignon",48.4954,1.5636,0
8719371,FR,SARRALBE,49.000000,7.366389,8719371,FR,Sarralbe,49,7.0212,1
8719371,FR,SARRALBE,49.000000,7.366389,8717231,FR,Bazeilles,49.4029,4.5839,0
8719382,FR,BITCHE,49.048333,7.432500,8719382,FR,Bitche,49.0255,7.2556,1
8719382,FR,BITCHE,49.048333,7.432500,8729585,FR,"Le Quesnoy",50.1501,3.3844,0
8719400,FR,LONGWY,49.512500,5.768889,8719400,FR,Longwy,49.3047,5.4609,1
8719400,FR,LONGWY,49.512500,5.768889,8774144,FR,"La Bridoire",45.3145,5.445,0
8719420,FR,MONTMEDY,49.523056,5.371111,8719420,FR,Montmédy,49.3122,5.2217,1
8719420,FR,MONTMEDY,49.523056,5.371111,8749100,FR,Saintes,45.4456,0.3702,0
8719427,FR,LONGUYON,49.446944,5.603333,8719427,FR,Longuyon,49.2639,5.3617,1
8719427,FR,LONGUYON,49.446944,5.603333,8767164,FR,Nouilhan,43.2542,0.0249,0
8719436,FR,FONTOY,49.356111,5.975833,8719436,FR,Fontoy,49.2122,5.5833,1
