uic_1,country_1,name_1,lon_1,lat_1,uic_2,country_2,name_2,lon_2,lat_2,match
8711809,FR,St-Mesmin,482611N,035548E,1100105,DE,"St. Blasien Busbahnhof",474540N,080737E,0
11G0091,DE,"St. Blasien Busbahnhof",474540N,080737E,1100105,DE,"St. Blasien Busbahnhof",474540N,080737E,1
11G0091,DE,"St. Blasien Busbahnhof",474540N,080737E,1100107,DE,"St. Blasien Glashof",474657N,080554E,0
11G0093,DE,"St. Blasien Glashof",474657N,080554E,1100107,DE,"St. Blasien Glashof",474657N,080554E,1
11G0093,DE,"St. Blasien Glashof",474657N,080554E,1100286,DE,"St. Blasien Hasenmatt",474534N,080713E,0
11G0268,DE,"St. Blasien Hasenmatt",474534N,080713E,1100286,DE,"St. Blasien Hasenmatt",474534N,080713E,1
11G0268,DE,"St. Blasien Hasenmatt",474534N,080713E,1100106,DE,"St. Blasien Schwimmbad",474608N,080712E,0
11G0092,DE,"St. Blasien Schwimmbad",474608N,080712E,1100106,DE,"St. Blasien Schwimmbad",474608N,080712E,1
11G0092,DE,"St. Blasien Schwimmbad",474608N,080712E,1100287,DE,"St. Blasien Ziegelfeld",474521N,080653E,0
11G0269,DE,"St. Blasien Ziegelfeld",474521N,080653E,1100287,DE,"St. Blasien Ziegelfeld",474521N,080653E,1
11G0269,DE,"St. Blasien Ziegelfeld",474521N,080653E,1100067,DE,"St. Wilhelm Hohe Brücke",475413N,075554E,0
11G0058,DE,"St. Wilhelm Hohe Brücke",475413N,075554E,1100067,DE,"St. Wilhelm Hohe Brücke",475413N,075554E,1
11G0058,DE,"St. Wilhelm Hohe Brücke",475413N,075554E,1100066,DE,"St. Wilhelm Steinwas",475353N,075522E,0
11G0057,DE,"St. Wilhelm Steinwas",475353N,075522E,1100066,DE,"St. Wilhelm Steinwas",475353N,075522E,1
11G0057,DE,"St. Wilhelm Steinwas",475353N,075522E,8001209,DE,Stade,533546N,092837E,0
8025020,DE,Stade,502922N,065820E,8001209,DE,Stade,533546N,092837E,1
8025020,DE,Stade,502922N,065820E,8019782,DE,Stambach(Pfalz),491421N,072723E,0
80G2346,DE,Stambach(Pfalz),491421N,072723E,8019782,DE,Stambach(Pfalz),491421N,072723E,1
80G2346,DE,Stambach(Pfalz),491421N,072723E,8048704,DE,"Staufen (Brsg)",475306N,074342E,0
80G2446,DE,"Staufen (Brsg)",475306N,074342E,8048704,DE,"Staufen (Brsg)",475306N,074342E,1
80G2446,DE,"Staufen (Brsg)",475306N,074342E,1100436,DE,"Staufen (Brsg) Bahnhof",475253N,074524E,0
11G0377,DE,"Staufen (Brsg) Bahnhof",475253N,074524E,1100436,DE,"Staufen (Brsg) Bahnhof",475253N,074524E,1
11G0377,DE,"Staufen (Brsg) Bahnhof",475253N,074524E,1100332,DE,"Staufen (Brsg) Bonne Ville-Pl",475248N,074348E,0
11G0302,DE,"Staufen (Brsg) Bonne Ville-Pl",475248N,074348E,1100332,DE,"Staufen (Brsg) Bonne Ville-Pl",475248N,074348E,1
11G0302,DE,"Staufen (Brsg) Bonne Ville-Pl",475248N,074348E,1100333,DE,"Staufen (Brsg) Gaisgraben",475313N,074330E,0
11G0303,DE,"Staufen (Brsg) Gaisgraben",475313N,074330E,1100333,DE,"Staufen (Brsg) Gaisgraben",475313N,074330E,1
11G0303,DE,"Staufen (Brsg) Gaisgraben",475313N,074330E,1100493,DE,"Staufen (Brsg) Gasth. Bahnhof",475224N,074258E,0
11G0419,DE,"Staufen (Brsg) Gasth. Bahnhof",475224N,074258E,1100493,DE,"Staufen (Brsg) Gasth. Bahnhof",475224N,074258E,1
11G0419,DE,"Staufen (Brsg) Gasth. Bahnhof",475224N,074258E,1100498,DE,"Staufen (Brsg) Kropbach",475150N,074502E,0
11G0423,DE,"Staufen (Brsg) Kropbach",475150N,074502E,1100498,DE,"Staufen (Brsg) Kropbach",475150N,074502E,1
11G0423,DE,"Staufen (Brsg) Kropbach",475150N,074502E,8048720,DE,"Staufen (Brsg) Süd",475239N,074346E,0
80G2447,DE,"Staufen (Brsg) Süd",475239N,074346E,8048720,DE,"Staufen (Brsg) Süd",475239N,074346E,1
80G2447,DE,"Staufen (Brsg) Süd",475239N,074346E,1100495,DE,"Staufen (Brsg) Süd Bahnhof",475227N,074529E,0
11G0421,DE,"Staufen (Brsg) Süd Bahnhof",475227N,074529E,1100495,DE,"Staufen (Brsg) Süd Bahnhof",475227N,074529E,1
11G0421,DE,"Staufen (Brsg) Süd Bahnhof",475227N,074529E,1100726,DE,"Staufen (Brsg) Wolfacker/Gym.",475241N,074331E,0
11G0616,DE,"Staufen (Brsg) Wolfacker/Gym.",475241N,074331E,1100726,DE,"Staufen (Brsg) Wolfacker/Gym.",475241N,074331E,1
11G0616,DE,"Staufen (Brsg) Wolfacker/Gym.",475241N,074331E,1100306,DE,"Stegen Oberleihen",475843N,075728E,0
11G0284,DE,"Stegen Oberleihen",475843N,075728E,1100306,DE,"Stegen Oberleihen",475843N,075728E,1
11G0284,DE,"Stegen Oberleihen",475843N,075728E,1100326,DE,"Stegen Unterbirken",475838N,075742E,0
11G0296,DE,"Stegen Unterbirken",475838N,075742E,1100326,DE,"Stegen Unterbirken",475838N,075742E,1
11G0296,DE,"Stegen Unterbirken",475838N,075742E,1100158,DE,"Steinen (D) Bahnhof",473816N,074543E,0
11G0144,DE,"Steinen (D) Bahnhof",473816N,074543E,1100158,DE,"Steinen (D) Bahnhof",473816N,074543E,1
11G0144,DE,"Steinen (D) Bahnhof",473816N,074543E,1100371,DE,"Steinen (D) Egertenstr.",473830N,074402E,0
11G0332,DE,"Steinen (D) Egertenstr.",473830N,074402E,1100371,DE,"Steinen (D) Egertenstr.",473830N,074402E,1
11G0332,DE,"Steinen (D) Egertenstr.",473830N,074402E,1100197,DE,"Steinen (D) Höllstein Friedri",473825N,074453E,0
11G0183,DE,"Steinen (D) Höllstein Friedri",473825N,074453E,1100197,DE,"Steinen (D) Höllstein Friedri",473825N,074453E,1
11G0183,DE,"Steinen (D) Höllstein Friedri",473825N,074453E,1100198,DE,"Steinen (D) Höllstein Neuestr",473824N,074511E,0
11G0184,DE,"Steinen (D) Höllstein Neuestr",473824N,074511E,1100198,DE,"Steinen (D) Höllstein Neuestr",473824N,074511E,1
11G0184,DE,"Steinen (D) Höllstein Neuestr",473824N,074511E,1100199,DE,"Steinen (D) Höllstein Schule",473820N,074453E,0
11G0185,DE,"Steinen (D) Höllstein Schule",473820N,074453E,1100199,DE,"Steinen (D) Höllstein Schule",473820N,074453E,1
11G0185,DE,"Steinen (D) Höllstein Schule",473820N,074453E,1100196,DE,"Steinen (D) Hüsingen",473753N,074429E,0
11G0182,DE,"Steinen (D) Hüsingen",473753N,074429E,1100196,DE,"Steinen (D) Hüsingen",473753N,074429E,1
11G0182,DE,"Steinen (D) Hüsingen",473753N,074429E,1100156,DE,"Steinen (D) Kandernerstrasse",473851N,074433E,0
11G0142,DE,"Steinen (D) Kandernerstrasse",473851N,074433E,1100156,DE,"Steinen (D) Kandernerstrasse",473851N,074433E,1
11G0142,DE,"Steinen (D) Kandernerstrasse",473851N,074433E,1100192,DE,"Steinen (D) Kirchstrasse",473839N,074421E,0
11G0178,DE,"Steinen (D) Kirchstrasse",473839N,074421E,1100192,DE,"Steinen (D) Kirchstrasse",473839N,074421E,1
11G0178,DE,"Steinen (D) Kirchstrasse",473839N,074421E,1100402,DE,"Steinen (D) Lörracher Str.",473834N,074348E,0
11G0351,DE,"Steinen (D) Lörracher Str.",473834N,074348E,1100402,DE,"Steinen (D) Lörracher Str.",473834N,074348E,1
11G0351,DE,"Steinen (D) Lörracher Str.",473834N,074348E,1100159,DE,"Steinen (D) Rathaus",473832N,074427E,0
11G0145,DE,"Steinen (D) Rathaus",473832N,074427E,1100159,DE,"Steinen (D) Rathaus",473832N,074427E,1
11G0145,DE,"Steinen (D) Rathaus",473832N,074427E,1100157,DE,"Steinen (D) Schule",473837N,074434E,0
11G0143,DE,"Steinen (D) Schule",473837N,074434E,1100157,DE,"Steinen (D) Schule",473837N,074434E,1
11G0143,DE,"Steinen (D) Schule",473837N,074434E,1100372,DE,"Steinen (D) Schwimmbad",473829N,074327E,0
11G0333,DE,"Steinen (D) Schwimmbad",473829N,074327E,1100372,DE,"Steinen (D) Schwimmbad",473829N,074327E,1
11G0333,DE,"Steinen (D) Schwimmbad",473829N,074327E,1100193,DE,"Steinen (D) Steinenbachbrücke",473850N,074420E,0
11G0179,DE,"Steinen (D) Steinenbachbrücke",473850N,074420E,1100193,DE,"Steinen (D) Steinenbachbrücke",473850N,074420E,1
11G0179,DE,"Steinen (D) Steinenbachbrücke",473850N,074420E,8765460,FR,"Stephansfeld (Hopital)",484101N,074050E,0
8765459,FR,"Stephansfeld Hopital",484101N,074050E,8765460,FR,"Stephansfeld (Hopital)",484101N,074050E,1
8765459,FR,"Stephansfeld Hopital",484101N,074050E,8015377,DE,"Stolberg(Rheinl) Altstadt",504551N,061349E,0
80G2314,DE,"Stolberg(Rheinl) Altstadt",504551N,061349E,8015377,DE,"Stolberg(Rheinl) Altstadt",504551N,061349E,1
80G2314,DE,"Stolberg(Rheinl) Altstadt",504551N,061349E,8037156,DE,"Stolberg(Rheinl) Rathaus",504606N,061347E,0
80G2404,DE,"Stolberg(Rheinl) Rathaus",504606N,061347E,8037156,DE,"Stolberg(Rheinl) Rathaus",504606N,061347E,1
80G2404,DE,"Stolberg(Rheinl) Rathaus",504606N,061347E,8037124,DE,"Stolberg(Rheinl) Schneidmühle",504705N,061308E,0
80G2403,DE,"Stolberg(Rheinl) Schneidmühle",504705N,061308E,8037124,DE,"Stolberg(Rheinl) Schneidmühle",504705N,061308E,1
80G2403,DE,"Stolberg(Rheinl) Schneidmühle",504705N,061308E,8042914,DE,"Stollberg(Sachs) Schlachthofst",504251N,124643E,0
80G2414,DE,"Stollberg(Sachs) Schlachthofst",504251N,124643E,8042914,DE,"Stollberg(Sachs) Schlachthofst",504251N,124643E,1
80G2414,DE,"Stollberg(Sachs) Schlachthofst",504251N,124643E,8015445,DE,Stotzheim,503801N,064838E,0
80G2316,DE,Stotzheim,503801N,064838E,8015445,DE,Stotzheim,503801N,064838E,1
80G2316,DE,Stotzheim,503801N,064838E,8028502,DE,Stralsund-Rügendamm,541819N,130627E,0
80G1271,DE,Stralsund-Rügendamm,541819N,130627E,8028502,DE,Stralsund-Rügendamm,541819N,130627E,1
80G1271,DE,Stralsund-Rügendamm,541819N,130627E,8026399,DE,"Straubing Hafen",485349N,124021E,0
80G2369,DE,"Straubing Hafen",485349N,124021E,8026399,DE,"Straubing Hafen",485349N,124021E,1
80G2369,DE,"Straubing Hafen",485349N,124021E,8099045,DE,Strassberg-Glasebach,513705N,110257E,0
8084109,DE,Straßberg-Glasebach,513706N,110258E,8099045,DE,Strassberg-Glasebach,513705N,110257E,1
8084109,DE,Straßberg-Glasebach,513706N,110258E,8029032,DE,"Stuttgart Feuerbach",484850N,091005E,0
80G2380,DE,"Stuttgart Feuerbach",484850N,091005E,8029032,DE,"Stuttgart Feuerbach",484850N,091005E,1
80G2380,DE,"Stuttgart Feuerbach",484850N,091005E,8029034,DE,"Stuttgart Hbf",484702N,091053E,0
8029376,DE,"Stuttgart Hbf",484658N,091047E,8029034,DE,"Stuttgart Hbf",484702N,091053E,1
8029376,DE,"Stuttgart Hbf",484658N,091047E,8029376,DE,"Stuttgart Hbf (Tief)",484658N,091047E,0
80G0427,DE,"Stuttgart Hbf (tief)",484658N,091047E,8029376,DE,"Stuttgart Hbf (Tief)",484658N,091047E,1
80G0427,DE,"Stuttgart Hbf (tief)",484658N,091047E,8033686,DE,"Stuttgart Universität",484444N,090619E,0
8029723,DE,"Stuttgart Uni",484445N,090619E,8033686,DE,"Stuttgart Universität",484444N,090619E,1
8029723,DE,"Stuttgart Uni",484445N,090619E,8089477,DE,"Stuttgart-Obertürkheim (Bus)",484543N,091604E,0
8017918,DE,Stuttgart-Obertürkhh,484542N,091600E,8089477,DE,"Stuttgart-Obertürkheim (Bus)",484543N,091604E,1
8017918,DE,Stuttgart-Obertürkhh,484542N,091600E,1161614,DE,"Stuttgart Zuffenhausen",484946N,091007E,0
8029038,DE,Stuttgart-Zuffenh.,484945N,091000E,1161614,DE,"Stuttgart Zuffenhausen",484946N,091007E,1
8029038,DE,Stuttgart-Zuffenh.,484945N,091000E,8055380,DE,Sulmingen,480906N,095147E,0
8079100,DE,Sulmingen,480907N,095147E,8055380,DE,Sulmingen,480906N,095147E,1
8079100,DE,Sulmingen,480907N,095147E,8326037,IT,Sulzano,454119N,100603E,0
8303092,IT,Sulzano,454122N,100602E,8326037,IT,Sulzano,454119N,100603E,1
8303092,IT,Sulzano,454122N,100602E,8025422,DE,"Sulzbach (Saar)",491758N,070318E,0
8025432,DE,Sulzbach(Saar),491758N,070318E,8025422,DE,"Sulzbach (Saar)",491758N,070318E,1
8025432,DE,Sulzbach(Saar),491758N,070318E,1100461,DE,"Sulzburg Busbahnhof",475034N,074216E,0
11G0392,DE,"Sulzburg Busbahnhof",475034N,074216E,1100461,DE,"Sulzburg Busbahnhof",475034N,074216E,1
11G0392,DE,"Sulzburg Busbahnhof",475034N,074216E,1100296,DE,"Sulzburg Ernst-Leitz-Schule",475025N,074247E,0
11G0275,DE,"Sulzburg Ernst-Leitz-Schule",475025N,074247E,1100296,DE,"Sulzburg Ernst-Leitz-Schule",475025N,074247E,1
11G0275,DE,"Sulzburg Ernst-Leitz-Schule",475025N,074247E,1100310,DE,"Sulzburg Hekatron",475046N,074205E,0
11G0288,DE,"Sulzburg Hekatron",475046N,074205E,1100310,DE,"Sulzburg Hekatron",475046N,074205E,1
11G0288,DE,"Sulzburg Hekatron",475046N,074205E,8021794,DE,"Söllingen Reetzstrasse",485926N,083227E,0
0721794,DE,"Söllingen Reetzstraß",490020N,083150E,8021794,DE,"Söllingen Reetzstrasse",485926N,083227E,1
0721794,DE,"Söllingen Reetzstraß",490020N,083150E,8029077,DE,Süssen,484101N,094537E,0
80G2382,DE,Süssen,484101N,094537E,8029077,DE,Süssen,484101N,094537E,1
80G2382,DE,Süssen,484101N,094537E,8770131,FR,Tauxigny,471507N,005024E,0
8746572,FR,TAUXIGNY,471507N,005024E,8770131,FR,Tauxigny,471507N,005024E,1
8746572,FR,TAUXIGNY,471507N,005024E,8770132,FR,Themines,444428N,014704E,0
8716565,FR,THEMINES,444428N,014704E,8770132,FR,Themines,444428N,014704E,1
8716565,FR,THEMINES,444428N,014704E,8587922,CH,"Thoiry mairie",461410N,055848E,0
8755607,FR,"THOIRY MAIRIE",461350N,055849E,8587922,CH,"Thoiry mairie",461410N,055848E,1
8755607,FR,"THOIRY MAIRIE",461350N,055849E,8770133,FR,Tour-de-Faure,442808N,014122E,0
8716704,FR,"TOUR DE FAURE",442808N,014120E,8770133,FR,Tour-de-Faure,442808N,014122E,1
8716704,FR,"TOUR DE FAURE",442808N,014120E,8770134,FR,"Tournay Centre",431051N,001429E,0
8717690,FR,"TOURNAY CENTRE",431051N,001429E,8770134,FR,"Tournay Centre",431051N,001429E,1
8717690,FR,"TOURNAY CENTRE",431051N,001429E,8706930,FR,"Turckheim (Place Republique)",480410N,071629E,0
8766538,FR,"TURCKHEIM PL. REPUBLIQUE",480410N,071629E,8706930,FR,"Turckheim (Place Republique)",480410N,071629E,1
8766538,FR,"TURCKHEIM PL. REPUBLIQUE",480410N,071629E,8581867,CH,"Taufers i.M./Tubre Grenze",463809N,102732E,0
8319780,IT,"Taufers i.M./Tubre, Grenze",463809N,102733E,8581867,CH,"Taufers i.M./Tubre Grenze",463809N,102732E,1
8319780,IT,"Taufers i.M./Tubre, Grenze",463809N,102733E,8581868,CH,"Taufers i.M./TubreSt.Nikolaus",463843N,102750E,0
8367746,IT,"Taufers i.M./Tubre, St.Nikolaus",463844N,102750E,8581868,CH,"Taufers i.M./TubreSt.Nikolaus",463843N,102750E,1
8367746,IT,"Taufers i.M./Tubre, St.Nikolaus",463844N,102750E,8047988,DE,Tautenheim,510523N,124046E,0
80G2444,DE,Tautenheim,510523N,124046E,8047988,DE,Tautenheim,510523N,124046E,1
80G2444,DE,Tautenheim,510523N,124046E,1100191,DE,Tegernau,474309N,074739E,0
11G0177,DE,Tegernau,474309N,074739E,1100191,DE,Tegernau,474309N,074739E,1
11G0177,DE,Tegernau,474309N,074739E,1100220,DE,"Tegernau Abzw. Sallneck",474317N,074716E,0
11G0203,DE,"Tegernau Abzw. Sallneck",474317N,074716E,1100220,DE,"Tegernau Abzw. Sallneck",474317N,074716E,1
11G0203,DE,"Tegernau Abzw. Sallneck",474317N,074716E,1100221,DE,"Tegernau Abzw. Schwand",474326N,074651E,0
11G0204,DE,"Tegernau Abzw. Schwand",474326N,074651E,1100221,DE,"Tegernau Abzw. Schwand",474326N,074651E,1
11G0204,DE,"Tegernau Abzw. Schwand",474326N,074651E,1100225,DE,"Tegernau Besengasse",474334N,074753E,0
11G0208,DE,"Tegernau Besengasse",474334N,074753E,1100225,DE,"Tegernau Besengasse",474334N,074753E,1
11G0208,DE,"Tegernau Besengasse",474334N,074753E,1100418,DE,"Tegernau Hauptschule",474335N,074756E,0
11G0362,DE,"Tegernau Hauptschule",474335N,074756E,1100418,DE,"Tegernau Hauptschule",474335N,074756E,1
11G0362,DE,"Tegernau Hauptschule",474335N,074756E,1100227,DE,"Tegernau Langensee Ort",474431N,074906E,0
11G0210,DE,"Tegernau Langensee Ort",474431N,074906E,1100227,DE,"Tegernau Langensee Ort",474431N,074906E,1
11G0210,DE,"Tegernau Langensee Ort",474431N,074906E,1100228,DE,"Tegernau Langensee Ost",474443N,074923E,0
11G0211,DE,"Tegernau Langensee Ost",474443N,074923E,1100228,DE,"Tegernau Langensee Ost",474443N,074923E,1
11G0211,DE,"Tegernau Langensee Ost",474443N,074923E,1100379,DE,"Tegernau Langensee ehe.Schule",474428N,074857E,0
11G0340,DE,"Tegernau Langensee ehe.Schule",474428N,074857E,1100379,DE,"Tegernau Langensee ehe.Schule",474428N,074857E,1
11G0340,DE,"Tegernau Langensee ehe.Schule",474428N,074857E,1100190,DE,"Tegernau Niedertegernau",474211N,074757E,0
11G0176,DE,"Tegernau Niedertegernau",474211N,074757E,1100190,DE,"Tegernau Niedertegernau",474211N,074757E,1
11G0176,DE,"Tegernau Niedertegernau",474211N,074757E,1100240,DE,"Tegernau Schwand",474412N,074728E,0
11G0223,DE,"Tegernau Schwand",474412N,074728E,1100240,DE,"Tegernau Schwand",474412N,074728E,1
11G0223,DE,"Tegernau Schwand",474412N,074728E,1100239,DE,"Tegernau Schwand Unterdorf",474404N,074725E,0
11G0222,DE,"Tegernau Schwand Unterdorf",474404N,074725E,1100239,DE,"Tegernau Schwand Unterdorf",474404N,074725E,1
11G0222,DE,"Tegernau Schwand Unterdorf",474404N,074725E,8390010,IT,"Tel Ponte/Töll Brücke",464022N,110454E,0
83G0635,IT,"Tel Ponte/Töll Brücke",464022N,110454E,8390010,IT,"Tel Ponte/Töll Brücke",464022N,110454E,1
83G0635,IT,"Tel Ponte/Töll Brücke",464022N,110454E,1113989,DE,"Telfs Lumma Sandbühel",471835N,110338E,0
11G0697,DE,"Telfs Lumma Sandbühel",471835N,110338E,1113989,DE,"Telfs Lumma Sandbühel",471835N,110338E,1
11G0697,DE,"Telfs Lumma Sandbühel",471835N,110338E,1100610,DE,"Teningen AWO",480743N,074844E,0
11G0516,DE,"Teningen AWO",480743N,074844E,1100610,DE,"Teningen AWO",480743N,074844E,1
11G0516,DE,"Teningen AWO",480743N,074844E,1100350,DE,"Teningen Bahnhofstr.",480816N,074818E,0
11G0314,DE,"Teningen Bahnhofstr.",480816N,074818E,1100350,DE,"Teningen Bahnhofstr.",480816N,074818E,1
11G0314,DE,"Teningen Bahnhofstr.",480816N,074818E,1100336,DE,"Teningen Bottingen WG Platz",480531N,074708E,0
11G0306,DE,"Teningen Bottingen WG Platz",480531N,074708E,1100336,DE,"Teningen Bottingen WG Platz",480531N,074708E,1
11G0306,DE,"Teningen Bottingen WG Platz",480531N,074708E,1100317,DE,"Teningen Elzbrücke",480746N,074843E,0
11G0292,DE,"Teningen Elzbrücke",480746N,074843E,1100317,DE,"Teningen Elzbrücke",480746N,074843E,1
11G0292,DE,"Teningen Elzbrücke",480746N,074843E,1100346,DE,"Teningen Hans-Sachs-Str.",480715N,074915E,0
11G0313,DE,"Teningen Hans-Sachs-Str.",480715N,074915E,1100346,DE,"Teningen Hans-Sachs-Str.",480715N,074915E,1
11G0313,DE,"Teningen Hans-Sachs-Str.",480715N,074915E,1100345,DE,"Teningen Jahnhalle",480721N,074901E,0
11G0312,DE,"Teningen Jahnhalle",480721N,074901E,1100345,DE,"Teningen Jahnhalle",480721N,074901E,1
11G0312,DE,"Teningen Jahnhalle",480721N,074901E,1100339,DE,"Teningen Kaiserstuhlstr.",480619N,074618E,0
11G0309,DE,"Teningen Kaiserstuhlstr.",480619N,074618E,1100339,DE,"Teningen Kaiserstuhlstr.",480619N,074618E,1
11G0309,DE,"Teningen Kaiserstuhlstr.",480619N,074618E,1100342,DE,"Teningen Neudorfstr.",480735N,074840E,0
11G0310,DE,"Teningen Neudorfstr.",480735N,074840E,1100342,DE,"Teningen Neudorfstr.",480735N,074840E,1
11G0310,DE,"Teningen Neudorfstr.",480735N,074840E,1100721,DE,"Teningen Nimburg Breisacherst",480623N,074627E,0
11G0612,DE,"Teningen Nimburg Breisacherst",480623N,074627E,1100721,DE,"Teningen Nimburg Breisacherst",480623N,074627E,1
11G0612,DE,"Teningen Nimburg Breisacherst",480623N,074627E,1100538,DE,"Teningen Nimburg Burgstr.",480611N,074631E,0
11G0451,DE,"Teningen Nimburg Burgstr.",480611N,074631E,1100538,DE,"Teningen Nimburg Burgstr.",480611N,074631E,1
11G0451,DE,"Teningen Nimburg Burgstr.",480611N,074631E,1100337,DE,"Teningen Nimburg Krone",480616N,074642E,0
11G0307,DE,"Teningen Nimburg Krone",480616N,074642E,1100337,DE,"Teningen Nimburg Krone",480616N,074642E,1
11G0307,DE,"Teningen Nimburg Krone",480616N,074642E,1100354,DE,"Teningen Nimburg Langstr.",480610N,074627E,0
11G0316,DE,"Teningen Nimburg Langstr.",480610N,074627E,1100354,DE,"Teningen Nimburg Langstr.",480610N,074627E,1
11G0316,DE,"Teningen Nimburg Langstr.",480610N,074627E,1100344,DE,"Teningen Nimburg Rathaus",480623N,074633E,0
11G0311,DE,"Teningen Nimburg Rathaus",480623N,074633E,1100344,DE,"Teningen Nimburg Rathaus",480623N,074633E,1
11G0311,DE,"Teningen Nimburg Rathaus",480623N,074633E,1100353,DE,"Teningen Nimburg Waidplatz",480631N,074659E,0
11G0315,DE,"Teningen Nimburg Waidplatz",480631N,074659E,1100353,DE,"Teningen Nimburg Waidplatz",480631N,074659E,1
11G0315,DE,"Teningen Nimburg Waidplatz",480631N,074659E,1100724,DE,"Teningen Post",480733N,074833E,0
11G0614,DE,"Teningen Post",480733N,074833E,1100724,DE,"Teningen Post",480733N,074833E,1
11G0614,DE,"Teningen Post",480733N,074833E,1100338,DE,"Teningen Rohrlache",480708N,074737E,0
11G0308,DE,"Teningen Rohrlache",480708N,074737E,1100338,DE,"Teningen Rohrlache",480708N,074737E,1
11G0308,DE,"Teningen Rohrlache",480708N,074737E,1100318,DE,"Teningen Winzerhalle",480803N,074820E,0
11G0293,DE,"Teningen Winzerhalle",480803N,074820E,1100318,DE,"Teningen Winzerhalle",480803N,074820E,1
11G0293,DE,"Teningen Winzerhalle",480803N,074820E,8301504,IT,"Terno d'Isola",454108N,093029E,0
83G0599,IT,"Terno d'Isola",454108N,093029E,8301504,IT,"Terno d'Isola",454108N,093029E,1
83G0599,IT,"Terno d'Isola",454108N,093029E,8573492,CH,"Thayngen Bahnhof",474444N,084215E,0
0502488,DE,"Thayngen Bahnhof (Bu",474438N,084420E,8573492,CH,"Thayngen Bahnhof",474444N,084215E,1
0502488,DE,"Thayngen Bahnhof (Bu",474438N,084420E,8518617,CH,"Tirano Stazione bus",461252N,100951E,0
8319001,IT,"Tirano, stazione",461257N,100957E,8518617,CH,"Tirano Stazione bus",461252N,100951E,1
8319001,IT,"Tirano, stazione",461257N,100957E,1100049,DE,"Titisee Abzw. Bühlhof",475341N,080826E,0
11G0041,DE,"Titisee Abzw. Bühlhof",475341N,080826E,1100049,DE,"Titisee Abzw. Bühlhof",475341N,080826E,1
11G0041,DE,"Titisee Abzw. Bühlhof",475341N,080826E,1100052,DE,"Titisee Bahnhof",475338N,081105E,0
0503189,DE,"Titisee Bahnhof, Tit",475410N,080917E,1100052,DE,"Titisee Bahnhof",475338N,081105E,1
0503189,DE,"Titisee Bahnhof, Tit",475410N,080917E,1100048,DE,"Titisee Feuerwehrheim",475319N,080745E,0
11G0040,DE,"Titisee Feuerwehrheim",475319N,080745E,1100048,DE,"Titisee Feuerwehrheim",475319N,080745E,1
11G0040,DE,"Titisee Feuerwehrheim",475319N,080745E,1100050,DE,"Titisee Freibad",475357N,080842E,0
11G0042,DE,"Titisee Freibad",475357N,080842E,1100050,DE,"Titisee Freibad",475357N,080842E,1
11G0042,DE,"Titisee Freibad",475357N,080842E,1100051,DE,"Titisee Kurhaus",475403N,080900E,0
11G0043,DE,"Titisee Kurhaus",475403N,080900E,1100051,DE,"Titisee Kurhaus",475403N,080900E,1
11G0043,DE,"Titisee Kurhaus",475403N,080900E,1100950,DE,"Titisee-Neustadt Bahnhof",475440N,081235E,0
11G0631,DE,"Titisee-Neustadt Bahnhof",475440N,081235E,1100950,DE,"Titisee-Neustadt Bahnhof",475440N,081235E,1
11G0631,DE,"Titisee-Neustadt Bahnhof",475440N,081235E,1100258,DE,"Todtmoos Abzw. Oberlehen",474717N,080250E,0
11G0240,DE,"Todtmoos Abzw. Oberlehen",474717N,080250E,1100258,DE,"Todtmoos Abzw. Oberlehen",474717N,080250E,1
11G0240,DE,"Todtmoos Abzw. Oberlehen",474717N,080250E,1100248,DE,"Todtmoos Abzw. Rütte",474536N,080031E,0
11G0230,DE,"Todtmoos Abzw. Rütte",474536N,080031E,1100248,DE,"Todtmoos Abzw. Rütte",474536N,080031E,1
11G0230,DE,"Todtmoos Abzw. Rütte",474536N,080031E,1100268,DE,"Todtmoos Auf dem Köpfle",474431N,080032E,0
11G0250,DE,"Todtmoos Auf dem Köpfle",474431N,080032E,1100268,DE,"Todtmoos Auf dem Köpfle",474431N,080032E,1
11G0250,DE,"Todtmoos Auf dem Köpfle",474431N,080032E,1100277,DE,"Todtmoos Busbahnhof",474423N,080014E,0
11G0259,DE,"Todtmoos Busbahnhof",474423N,080014E,1100277,DE,"Todtmoos Busbahnhof",474423N,080014E,1
11G0259,DE,"Todtmoos Busbahnhof",474423N,080014E,1100279,DE,"Todtmoos Hintertodtmoos",474457N,080005E,0
11G0261,DE,"Todtmoos Hintertodtmoos",474457N,080005E,1100279,DE,"Todtmoos Hintertodtmoos",474457N,080005E,1
11G0261,DE,"Todtmoos Hintertodtmoos",474457N,080005E,1100278,DE,"Todtmoos Höfle",474448N,080007E,0
11G0260,DE,"Todtmoos Höfle",474448N,080007E,1100278,DE,"Todtmoos Höfle",474448N,080007E,1
11G0260,DE,"Todtmoos Höfle",474448N,080007E,1100249,DE,"Todtmoos Im Bühl",474522N,080021E,0
11G0231,DE,"Todtmoos Im Bühl",474522N,080021E,1100249,DE,"Todtmoos Im Bühl",474522N,080021E,1
11G0231,DE,"Todtmoos Im Bühl",474522N,080021E,1100283,DE,"Todtmoos Lehen",474450N,075854E,0
11G0265,DE,"Todtmoos Lehen",474450N,075854E,1100283,DE,"Todtmoos Lehen",474450N,075854E,1
11G0265,DE,"Todtmoos Lehen",474450N,075854E,1100435,DE,"Todtmoos Mattenhof",474509N,080018E,0
