uic_1,country_1,name_1,lon_1,lat_1,uic_2,country_2,name_2,lon_2,lat_2,match
8719356,FR,Ippling,490621N,070013E,8719356,FR,IPPLING,490623N,065838E,1
8719356,FR,Ippling,490621N,070013E,8719360,FR,WELFERDING,490626N,070406E,0
8719360,FR,Welferding,490643N,070247E,8719360,FR,WELFERDING,490626N,070406E,1
8719360,FR,Welferding,490643N,070247E,8719361,FR,SARREGUEMINES,490626N,070406E,0
8719361,FR,Sarreguemines,490626N,070404E,8719361,FR,SARREGUEMINES,490626N,070406E,1
8719361,FR,Sarreguemines,490626N,070404E,8719362,FR,REMELFING,490626N,070406E,0
8719362,FR,Remelfing,490529N,070530E,8719362,FR,REMELFING,490626N,070406E,1
8719362,FR,Remelfing,490529N,070530E,8719363,FR,SARREINSMING,490510N,070642E,0
8719363,FR,Sarreinsming,490510N,070640E,8719363,FR,SARREINSMING,490510N,070642E,1
8719363,FR,Sarreinsming,490510N,070640E,8719364,FR,ZETTING,490440N,070801E,0
8719364,FR,Zetting,490441N,070802E,8719364,FR,ZETTING,490440N,070801E,1
8719364,FR,Zetting,490441N,070802E,8719365,FR,WITTRING,490320N,070829E,0
8719365,FR,Wittring,490321N,070826E,8719365,FR,WITTRING,490320N,070829E,1
8719365,FR,Wittring,490321N,070826E,8719366,FR,KALHAUSEN,490206N,070731E,0
8719366,FR,Kalhausen,490206N,070729E,8719366,FR,KALHAUSEN,490206N,070731E,1
8719366,FR,Kalhausen,490206N,070729E,8719367,FR,HERBITZHEIM,490049N,070447E,0
8719367,FR,Herbitzheim,490050N,070448E,8719367,FR,HERBITZHEIM,490049N,070447E,1
8719367,FR,Herbitzheim,490050N,070448E,8719371,FR,SARRALBE,490000N,070100E,0
8719371,FR,Sarralbe,490000N,070212E,8719371,FR,SARRALBE,490000N,070100E,1
8719371,FR,Sarralbe,490000N,070212E,8719377,FR,"WOELFLING LES SARREGUEMINES",490541N,071125E,0
8719377,FR,Woelfling-les-Sarreg,490541N,071126E,8719377,FR,"WOELFLING LES SARREGUEMINES",490541N,071125E,1
8719377,FR,Woelfling-les-Sarreg,490541N,071126E,8719378,FR,"ROHRBACH LES BITCHE",490319N,071552E,0
8719378,FR,Rohrbach-les-Bitche,490319N,071549E,8719378,FR,"ROHRBACH LES BITCHE",490319N,071552E,1
8719378,FR,Rohrbach-les-Bitche,490319N,071549E,8719379,FR,"PETIT REDERCHING",490259N,071757E,0
8719379,FR,"Petit Rederching",490259N,071757E,8719379,FR,"PETIT REDERCHING",490259N,071757E,1
8719379,FR,"Petit Rederching",490259N,071757E,8719380,FR,ENCHENBERG,490058N,072000E,0
8719380,FR,ENCHENBERG,490058N,072000E,8719380,FR,ENCHENBERG,490058N,072000E,1
8719380,FR,ENCHENBERG,490058N,072000E,8719381,FR,LEMBERG,490002N,072246E,0
8719381,FR,Lemberg(Moselle),490002N,072247E,8719381,FR,LEMBERG,490002N,072246E,1
8719381,FR,Lemberg(Moselle),490002N,072247E,8719382,FR,BITCHE,483635N,074510E,0
8719382,FR,Bitche,490255N,072556E,8719382,FR,BITCHE,483635N,074510E,1
8719382,FR,Bitche,490255N,072556E,8719383,FR,"BITCHE CAMP",490258N,072831E,0
8719383,FR,Bitche-Camp,490258N,072831E,8719383,FR,"BITCHE CAMP",490258N,072831E,1
8719383,FR,Bitche-Camp,490258N,072831E,8719391,FR,"SAARBRUEKEN THOR   ",000000N,000000E,0
8719391,FR,"SAARBRUEKEN THOR",461339N,021249E,8719391,FR,"SAARBRUEKEN THOR   ",000000N,000000E,1
8719391,FR,"SAARBRUEKEN THOR",461339N,021249E,8719400,FR,LONGWY,493046N,054610E,0
8719400,FR,Longwy,493047N,054609E,8719400,FR,LONGWY,493046N,054610E,1
8719400,FR,Longwy,493047N,054609E,8719401,FR,EBRING,484904N,023219E,0
8719401,FR,EBRING,490716N,065452E,8719401,FR,EBRING,484904N,023219E,1
8719401,FR,EBRING,490716N,065452E,8719420,FR,MONTMEDY,493100N,052200E,0
8719420,FR,Montmédy,493122N,052217E,8719420,FR,MONTMEDY,493100N,052200E,1
8719420,FR,Montmédy,493122N,052217E,8719425,FR,"CHARENCY VEZIN",492859N,053100E,0
8719425,FR,Charency-Vezin,492856N,053110E,8719425,FR,"CHARENCY VEZIN",492859N,053100E,1
8719425,FR,Charency-Vezin,492856N,053110E,8719427,FR,LONGUYON,492639N,053616E,0
8719427,FR,Longuyon,492639N,053617E,8719427,FR,LONGUYON,492639N,053616E,1
8719427,FR,Longuyon,492639N,053617E,8719435,FR,"AUDUN LE ROMAN",492159N,055328E,0
8719435,FR,Audun-le-Roman,492159N,055327E,8719435,FR,"AUDUN LE ROMAN",492159N,055328E,1
8719435,FR,Audun-le-Roman,492159N,055327E,8719436,FR,FONTOY,492312N,060232E,0
8719436,FR,Fontoy,492122N,055833E,8719436,FR,FONTOY,492312N,060232E,1
8719436,FR,Fontoy,492122N,055833E,8719444,FR,REHON,493046N,054610E,0
8719444,FR,Rehon,492957N,054455E,8719444,FR,REHON,493046N,054610E,1
8719444,FR,Rehon,492957N,054455E,8719445,FR,"CONS LA GRANDVILLE",492859N,054200E,0
8719445,FR,"Cons la Grandville",492909N,054219E,8719445,FR,"CONS LA GRANDVILLE",492859N,054200E,1
8719445,FR,"Cons la Grandville",492909N,054219E,8719448,FR,"LA ROCHE SOUS MONTIGNY",492826N,053947E,0
8719448,FR,"LA ROCHE SOUS MONTIGNY",492826N,053947E,8719448,FR,"LA ROCHE SOUS MONTIGNY",492826N,053947E,1
8719448,FR,"LA ROCHE SOUS MONTIGNY",492826N,053947E,8719449,FR,"VIVIERS SUR CHIERS",492813N,053749E,0
8719449,FR,"Viviers sur Chiers",492813N,053749E,8719449,FR,"VIVIERS SUR CHIERS",492813N,053749E,1
8719449,FR,"Viviers sur Chiers",492813N,053749E,8719960,FR,"GROS REDERCHING",490400N,071300E,0
8719960,FR,Gros-Rederching,490404N,071310E,8719960,FR,"GROS REDERCHING",490400N,071300E,1
8719960,FR,Gros-Rederching,490404N,071310E,8719961,FR,SCHWANGERBACH,490253N,072557E,0
8719961,FR,SCHWANGERBACH,490141N,072442E,8719961,FR,SCHWANGERBACH,490253N,072557E,1
8719961,FR,SCHWANGERBACH,490141N,072442E,8719962,FR,DESTRY,485700N,063459E,0
8719962,FR,Destry,485637N,063503E,8719962,FR,DESTRY,485700N,063459E,1
8719962,FR,Destry,485637N,063503E,871A022,FR,VERSAILLES,484954N,021713E,0
871A022,FR,VERSAILLES,484954N,021713E,871A022,FR,VERSAILLES,484954N,021713E,1
871A022,FR,VERSAILLES,484954N,021713E,871A025,FR,"LE CHATELARD FRANCE",000000N,000000E,0
871A025,FR,"LE CHATELARD FRANCE",000000N,000000E,871A025,FR,"LE CHATELARD FRANCE",000000N,000000E,1
871A025,FR,"LE CHATELARD FRANCE",000000N,000000E,871A036,FR,"ST FLORENTIN",000000N,000000E,0
871A036,FR,"ST FLORENTIN",000000N,000000E,871A036,FR,"ST FLORENTIN",000000N,000000E,1
871A036,FR,"ST FLORENTIN",000000N,000000E,871A039,FR,VINTIMILLE,000000N,000000E,0
871A039,FR,VINTIMILLE,000000N,000000E,871A039,FR,VINTIMILLE,000000N,000000E,1
871A039,FR,VINTIMILLE,000000N,000000E,871A048,FR,"PIENE BASSE",000000N,000000E,0
871A048,FR,"PIENE BASSE",000000N,000000E,871A048,FR,"PIENE BASSE",000000N,000000E,1
871A048,FR,"PIENE BASSE",000000N,000000E,871A085,FR,"ARGENTON SUR CREUSE",000000N,000000E,0
871A085,FR,"ARGENTON SUR CREUSE",000000N,000000E,871A085,FR,"ARGENTON SUR CREUSE",000000N,000000E,1
871A085,FR,"ARGENTON SUR CREUSE",000000N,000000E,871A089,FR,"CHALONS EN CHAMPAGNE (LOC)",000000N,000000E,0
871A089,FR,"CHALONS EN CHAMPAGNE (LOC)",000000N,000000E,871A089,FR,"CHALONS EN CHAMPAGNE (LOC)",000000N,000000E,1
871A089,FR,"CHALONS EN CHAMPAGNE (LOC)",000000N,000000E,871A109,FR,FREJUS,000000N,000000E,0
871A109,FR,FREJUS,000000N,000000E,871A109,FR,FREJUS,000000N,000000E,1
871A109,FR,FREJUS,000000N,000000E,871A112,FR,"LA BERNERIE",000000N,000000E,0
871A112,FR,"LA BERNERIE",000000N,000000E,871A112,FR,"LA BERNERIE",000000N,000000E,1
871A112,FR,"LA BERNERIE",000000N,000000E,871A121,FR,"LUSIGNY SUR BARSE  ",000000N,000000E,0
871A121,FR,"LUSIGNY SUR BARSE  ",000000N,000000E,871A121,FR,"LUSIGNY SUR BARSE  ",000000N,000000E,1
871A121,FR,"LUSIGNY SUR BARSE  ",000000N,000000E,871A134,FR,"CHATEAU DU LOIR",000000N,000000E,0
871A134,FR,"CHATEAU DU LOIR",000000N,000000E,871A134,FR,"CHATEAU DU LOIR",000000N,000000E,1
871A134,FR,"CHATEAU DU LOIR",000000N,000000E,871A139,FR,CHARBONNIERES,000000N,000000E,0
871A139,FR,CHARBONNIERES,000000N,000000E,871A139,FR,CHARBONNIERES,000000N,000000E,1
871A139,FR,CHARBONNIERES,000000N,000000E,871A141,FR,NAVES,000000N,000000E,0
871A141,FR,NAVES,000000N,000000E,871A141,FR,NAVES,000000N,000000E,1
871A141,FR,NAVES,000000N,000000E,871A159,FR,"ROUILLY ST LOUP",000000N,000000E,0
871A159,FR,"ROUILLY ST LOUP",000000N,000000E,871A159,FR,"ROUILLY ST LOUP",000000N,000000E,1
871A159,FR,"ROUILLY ST LOUP",000000N,000000E,871A169,FR,"ST GEORGES D'AURAC",000000N,000000E,0
871A169,FR,"ST GEORGES D'AURAC",000000N,000000E,871A169,FR,"ST GEORGES D'AURAC",000000N,000000E,1
871A169,FR,"ST GEORGES D'AURAC",000000N,000000E,871A178,FR,"NEUILLE PONT PIERRE",000000N,000000E,0
871A178,FR,"NEUILLE PONT PIERRE",000000N,000000E,871A178,FR,"NEUILLE PONT PIERRE",000000N,000000E,1
871A178,FR,"NEUILLE PONT PIERRE",000000N,000000E,871A197,FR,"ERVY LE CHATEL",000000N,000000E,0
871A197,FR,"ERVY LE CHATEL",000000N,000000E,871A197,FR,"ERVY LE CHATEL",000000N,000000E,1
871A197,FR,"ERVY LE CHATEL",000000N,000000E,871A312,FR,BOULIGNY,000000N,000000E,0
871A312,FR,BOULIGNY,000000N,000000E,871A312,FR,BOULIGNY,000000N,000000E,1
871A312,FR,BOULIGNY,000000N,000000E,871A315,FR,RUPT/MOSELLE,000000N,000000E,0
871A315,FR,RUPT/MOSELLE,000000N,000000E,871A315,FR,RUPT/MOSELLE,000000N,000000E,1
871A315,FR,RUPT/MOSELLE,000000N,000000E,871A319,FR,RAMBERVILERS,000000N,000000E,0
871A319,FR,RAMBERVILERS,000000N,000000E,871A319,FR,RAMBERVILERS,000000N,000000E,1
871A319,FR,RAMBERVILERS,000000N,000000E,871A320,FR,"BARISEY LA COTE",000000N,000000E,0
871A320,FR,"BARISEY LA COTE",000000N,000000E,871A320,FR,"BARISEY LA COTE",000000N,000000E,1
871A320,FR,"BARISEY LA COTE",000000N,000000E,871A323,FR,MONTAULIN,000000N,000000E,0
871A323,FR,MONTAULIN,000000N,000000E,871A323,FR,MONTAULIN,000000N,000000E,1
871A323,FR,MONTAULIN,000000N,000000E,871A328,FR,"BAGNOLES DE L ORNE",000000N,000000E,0
871A328,FR,"BAGNOLES DE L ORNE",000000N,000000E,871A328,FR,"BAGNOLES DE L ORNE",000000N,000000E,1
871A328,FR,"BAGNOLES DE L ORNE",000000N,000000E,871A341,FR,"LA VOULTE",000000N,000000E,0
871A341,FR,"LA VOULTE",000000N,000000E,871A341,FR,"LA VOULTE",000000N,000000E,1
871A341,FR,"LA VOULTE",000000N,000000E,871A342,FR,CORGOLOIN,000000N,000000E,0
871A342,FR,CORGOLOIN,000000N,000000E,871A342,FR,CORGOLOIN,000000N,000000E,1
871A342,FR,CORGOLOIN,000000N,000000E,871A346,FR,BEZIERS,000000N,000000E,0
871A346,FR,BEZIERS,000000N,000000E,871A346,FR,BEZIERS,000000N,000000E,1
871A346,FR,BEZIERS,000000N,000000E,871A353,FR,REUGNY,000000N,000000E,0
871A353,FR,REUGNY,000000N,000000E,871A353,FR,REUGNY,000000N,000000E,1
871A353,FR,REUGNY,000000N,000000E,871A360,FR,DUNIERES,000000N,000000E,0
871A360,FR,DUNIERES,000000N,000000E,871A360,FR,DUNIERES,000000N,000000E,1
871A360,FR,DUNIERES,000000N,000000E,871A361,FR,BARENTON,000000N,000000E,0
871A361,FR,BARENTON,000000N,000000E,871A361,FR,BARENTON,000000N,000000E,1
871A361,FR,BARENTON,000000N,000000E,871A362,FR,"AX LES THERMES",000000N,000000E,0
871A362,FR,"AX LES THERMES",000000N,000000E,871A362,FR,"AX LES THERMES",000000N,000000E,1
871A362,FR,"AX LES THERMES",000000N,000000E,871A363,FR,"BOURG LASTICE",000000N,000000E,0
871A363,FR,"BOURG LASTICE",000000N,000000E,871A363,FR,"BOURG LASTICE",000000N,000000E,1
871A363,FR,"BOURG LASTICE",000000N,000000E,871A372,FR,"ROVILLE AUX CHENES",000000N,000000E,0
871A372,FR,"ROVILLE AUX CHENES",000000N,000000E,871A372,FR,"ROVILLE AUX CHENES",000000N,000000E,1
871A372,FR,"ROVILLE AUX CHENES",000000N,000000E,871A374,FR,GUERET,000000N,000000E,0
871A374,FR,GUERET,000000N,000000E,871A374,FR,GUERET,000000N,000000E,1
871A374,FR,GUERET,000000N,000000E,871A397,FR,"ROHRBACH LES BITCHES",000000N,000000E,0
871A397,FR,"ROHRBACH LES BITCHES",000000N,000000E,871A397,FR,"ROHRBACH LES BITCHES",000000N,000000E,1
871A397,FR,"ROHRBACH LES BITCHES",000000N,000000E,871A401,FR,"SARRE UNION",485608N,070506E,0
871A401,FR,"SARRE UNION",485608N,070506E,871A401,FR,"SARRE UNION",485608N,070506E,1
871A401,FR,"SARRE UNION",485608N,070506E,871A402,FR,AVRICOURT,000000N,000000E,0
871A402,FR,AVRICOURT,000000N,000000E,871A402,FR,AVRICOURT,000000N,000000E,1
871A402,FR,AVRICOURT,000000N,000000E,871A405,FR,"VILLEFRANCHE SUR CHER",000000N,000000E,0
871A405,FR,"VILLEFRANCHE SUR CHER",000000N,000000E,871A405,FR,"VILLEFRANCHE SUR CHER",000000N,000000E,1
871A405,FR,"VILLEFRANCHE SUR CHER",000000N,000000E,871A406,FR,"PORTE PUYMORENS",000000N,000000E,0
871A406,FR,"PORTE PUYMORENS",000000N,000000E,871A406,FR,"PORTE PUYMORENS",000000N,000000E,1
871A406,FR,"PORTE PUYMORENS",000000N,000000E,871A412,FR,ALBA,445034N,002939E,0
871A412,FR,ALBA,445034N,002939E,871A412,FR,ALBA,445034N,002939E,1
871A412,FR,ALBA,445034N,002939E,871A419,FR,"VILLEFR DE ROUERGUE",000000N,000000E,0
871A419,FR,"VILLEFR DE ROUERGUE",000000N,000000E,871A419,FR,"VILLEFR DE ROUERGUE",000000N,000000E,1
871A419,FR,"VILLEFR DE ROUERGUE",000000N,000000E,871A421,FR,"ARGELES GAZOST",000000N,000000E,0
871A421,FR,"ARGELES GAZOST",000000N,000000E,871A421,FR,"ARGELES GAZOST",000000N,000000E,1
871A421,FR,"ARGELES GAZOST",000000N,000000E,871A423,FR,ANCENIS,000000N,000000E,0
871A423,FR,ANCENIS,000000N,000000E,871A423,FR,ANCENIS,000000N,000000E,1
871A423,FR,ANCENIS,000000N,000000E,871A426,FR,"AIRE SUR L'ADOUR",000000N,000000E,0
871A426,FR,"AIRE SUR L'ADOUR",000000N,000000E,871A426,FR,"AIRE SUR L'ADOUR",000000N,000000E,1
871A426,FR,"AIRE SUR L'ADOUR",000000N,000000E,871A434,FR,"PUY L'EVEQUE",000000N,000000E,0
871A434,FR,"PUY L'EVEQUE",000000N,000000E,871A434,FR,"PUY L'EVEQUE",000000N,000000E,1
871A434,FR,"PUY L'EVEQUE",000000N,000000E,871A439,FR,BAGNERES,000000N,000000E,0
871A439,FR,BAGNERES,000000N,000000E,871A439,FR,BAGNERES,000000N,000000E,1
871A439,FR,BAGNERES,000000N,000000E,871A440,FR,ROYE,000000N,000000E,0
871A440,FR,ROYE,000000N,000000E,871A440,FR,ROYE,000000N,000000E,1
871A440,FR,ROYE,000000N,000000E,871A457,FR,LUZENAC,000000N,000000E,0
871A457,FR,LUZENAC,000000N,000000E,871A457,FR,LUZENAC,000000N,000000E,1
871A457,FR,LUZENAC,000000N,000000E,871A465,FR,"ST FLOUR",000000N,000000E,0
871A465,FR,"ST FLOUR",000000N,000000E,871A465,FR,"ST FLOUR",000000N,000000E,1
871A465,FR,"ST FLOUR",000000N,000000E,871A475,FR,ANGLARS,000000N,000000E,0
871A475,FR,ANGLARS,000000N,000000E,871A475,FR,ANGLARS,000000N,000000E,1
871A475,FR,ANGLARS,000000N,000000E,871A478,FR,"PUY GUILLAUME",000000N,000000E,0
871A478,FR,"PUY GUILLAUME",000000N,000000E,871A478,FR,"PUY GUILLAUME",000000N,000000E,1
871A478,FR,"PUY GUILLAUME",000000N,000000E,871A484,FR,AUXON,000000N,000000E,0
871A484,FR,AUXON,000000N,000000E,871A484,FR,AUXON,000000N,000000E,1
871A484,FR,AUXON,000000N,000000E,871A498,FR,ANNONAY,000000N,000000E,0
871A498,FR,ANNONAY,000000N,000000E,871A498,FR,ANNONAY,000000N,000000E,1
871A498,FR,ANNONAY,000000N,000000E,871A501,FR,NONANT,000000N,000000E,0
871A501,FR,NONANT,000000N,000000E,871A501,FR,NONANT,000000N,000000E,1
871A501,FR,NONANT,000000N,000000E,871A502,FR,COURCAY,000000N,000000E,0
871A502,FR,COURCAY,000000N,000000E,871A502,FR,COURCAY,000000N,000000E,1
871A502,FR,COURCAY,000000N,000000E,871A503,FR,"IGNEY AVRICOURT",000000N,000000E,0
871A503,FR,"IGNEY AVRICOURT",000000N,000000E,871A503,FR,"IGNEY AVRICOURT",000000N,000000E,1
871A503,FR,"IGNEY AVRICOURT",000000N,000000E,871A504,FR,"ROZOY SUR SERRE",000000N,000000E,0
871A504,FR,"ROZOY SUR SERRE",000000N,000000E,871A504,FR,"ROZOY SUR SERRE",000000N,000000E,1
871A504,FR,"ROZOY SUR SERRE",000000N,000000E,871A515,FR,CREUTZWALD,491141N,064027E,0
871A515,FR,CREUTZWALD,491141N,064027E,871A515,FR,CREUTZWALD,491141N,064027E,1
871A515,FR,CREUTZWALD,491141N,064027E,871A517,FR,SCHWEIGHOUSE,000000N,000000E,0
871A517,FR,SCHWEIGHOUSE,000000N,000000E,871A517,FR,SCHWEIGHOUSE,000000N,000000E,1
871A517,FR,SCHWEIGHOUSE,000000N,000000E,871A521,FR,LONGWY,493046N,054610E,0
871A521,FR,LONGWY,493046N,054610E,871A521,FR,LONGWY,493046N,054610E,1
871A521,FR,LONGWY,493046N,054610E,871A528,FR,"DARNIEULL ES",000000N,000000E,0
871A528,FR,"DARNIEULL ES",000000N,000000E,871A528,FR,"DARNIEULL ES",000000N,000000E,1
871A528,FR,"DARNIEULL ES",000000N,000000E,871A530,FR,NIEDERBRONN,000000N,000000E,0
871A530,FR,NIEDERBRONN,000000N,000000E,871A530,FR,NIEDERBRONN,000000N,000000E,1
871A530,FR,NIEDERBRONN,000000N,000000E,871A532,FR,MONTMEDY,000000N,000000E,0
871A532,FR,MONTMEDY,000000N,000000E,871A532,FR,MONTMEDY,000000N,000000E,1
871A532,FR,MONTMEDY,000000N,000000E,871A536,FR,LAVELANET,000000N,000000E,0
871A536,FR,LAVELANET,000000N,000000E,871A536,FR,LAVELANET,000000N,000000E,1
871A536,FR,LAVELANET,000000N,000000E,871A543,FR,VILLECOMTAL,000000N,000000E,0
871A543,FR,VILLECOMTAL,000000N,000000E,871A543,FR,VILLECOMTAL,000000N,000000E,1
871A543,FR,VILLECOMTAL,000000N,000000E,871A551,FR,RECHICOURT,000000N,000000E,0
871A551,FR,RECHICOURT,000000N,000000E,871A551,FR,RECHICOURT,000000N,000000E,1
871A551,FR,RECHICOURT,000000N,000000E,871A552,FR,"CHATENAY ST IMBERT",000000N,000000E,0
871A552,FR,"CHATENAY ST IMBERT",000000N,000000E,871A552,FR,"CHATENAY ST IMBERT",000000N,000000E,1
871A552,FR,"CHATENAY ST IMBERT",000000N,000000E,871A556,FR,GRIESBACH,485219N,074041E,0
871A556,FR,Griesbach,485219N,074041E,871A556,FR,GRIESBACH,485219N,074041E,1
871A556,FR,Griesbach,485219N,074041E,8720065,FR,"ROMBACH LE FRANC",481659N,071600E,0
8720065,FR,"ROMBACH LE FRANC",481659N,071600E,8720065,FR,"ROMBACH LE FRANC",481659N,071600E,1
8720065,FR,"ROMBACH LE FRANC",481659N,071600E,8720154,FR,"CHATEAUROUX GARE ROUTIERE",464832N,014116E,0
8720154,FR,"CHATEAUROUX GARE ROUTIERE",464836N,014157E,8720154,FR,"CHATEAUROUX GARE ROUTIERE",464832N,014116E,1
8720154,FR,"CHATEAUROUX GARE ROUTIERE",464836N,014157E,8720156,FR,"ARGENTON S/CREUSE",463513N,013011E,0
8720156,FR,"ARGENTON S/CREUSE",463513N,013011E,8720156,FR,"ARGENTON S/CREUSE",463513N,013011E,1
8720156,FR,"ARGENTON S/CREUSE",463513N,013011E,8720159,FR,"RUFFEC (INDRE)",463759N,011000E,0
8720159,FR,"RUFFEC (INDRE)",463759N,011000E,8720159,FR,"RUFFEC (INDRE)",463759N,011000E,1
8720159,FR,"RUFFEC (INDRE)",463759N,011000E,8720160,FR,"LE BLANC",445250N,003824W,0
8720160,FR,"Le Blanc",463729N,010247E,8720160,FR,"LE BLANC",445250N,003824W,1
8720160,FR,"Le Blanc",463729N,010247E,8720161,FR,"INGRANDES (INDRE)",463600N,005800E,0
8720161,FR,"INGRANDES (INDRE)",463600N,005800E,8720161,FR,"INGRANDES (INDRE)",463600N,005800E,1
8720161,FR,"INGRANDES (INDRE)",463600N,005800E,8720244,FR,"ST SAVIN",463400N,005200E,0
8720244,FR,"ST SAVIN",463348N,005250E,8720244,FR,"ST SAVIN",463400N,005200E,1
8720244,FR,"ST SAVIN",463348N,005250E,8720246,FR,CHAUVIGNY,463400N,003900E,0
8720246,FR,CHAUVIGNY,463355N,003814E,8720246,FR,CHAUVIGNY,463400N,003900E,1
8720246,FR,CHAUVIGNY,463355N,003814E,8720247,FR,"ST JULIEN LARS",463323N,003004E,0
8720247,FR,"ST JULIEN LARS",463323N,003004E,8720247,FR,"ST JULIEN LARS",463323N,003004E,1
8720247,FR,"ST JULIEN LARS",463323N,003004E,8720248,FR,"POITIERS GARE ROUTIERE",463505N,002004E,0
8720248,FR,"POITIERS GARE ROUTIERE",463456N,002001E,8720248,FR,"POITIERS GARE ROUTIERE",463505N,002004E,1
8720248,FR,"POITIERS GARE ROUTIERE",463456N,002001E,8720467,FR,"CUSSY LES FORGES",472800N,040159E,0
8720467,FR,"Cussy les Forges",472811N,040153E,8720467,FR,"CUSSY LES FORGES",472800N,040159E,1
8720467,FR,"Cussy les Forges",472811N,040153E,8720468,FR,"LHUIS RENAUD",471250N,041601E,0
8720468,FR,"LHUIS RENAUD",471110N,041641E,8720468,FR,"LHUIS RENAUD",471250N,041601E,1
8720468,FR,"LHUIS RENAUD",471110N,041641E,8720557,FR,"CHAMBRAY LES TOURS",472040N,003944E,0
8720557,FR,"CHAMBRAY LES TOURS",471946N,004413E,8720557,FR,"CHAMBRAY LES TOURS",472040N,003944E,1
8720557,FR,"CHAMBRAY LES TOURS",471946N,004413E,8720677,FR,"LE TRANGER",465642N,011422E,0
8720677,FR,"Le Tranger",465717N,011415E,8720677,FR,"LE TRANGER",465642N,011422E,1
8720677,FR,"Le Tranger",465717N,011415E,8720678,FR,"ST GENOU",465559N,011959E,0
8720678,FR,"ST GENOU",465531N,011910E,8720678,FR,"ST GENOU",465559N,011959E,1
8720678,FR,"ST GENOU",465531N,011910E,8720713,FR,"NEUVILLE AUX BOIS CENTRE",480400N,020259E,0
8720713,FR,"NEUVILLE AUX BOIS CENTRE",480400N,020259E,8720713,FR,"NEUVILLE AUX BOIS CENTRE",480400N,020259E,1
8720713,FR,"NEUVILLE AUX BOIS CENTRE",480400N,020259E,8720714,FR,"LOURY EGLISE",480000N,020459E,0
8720714,FR,"LOURY EGLISE",480000N,020459E,8720714,FR,"LOURY EGLISE",480000N,020459E,1
8720714,FR,"LOURY EGLISE",480000N,020459E,8720715,FR,"CHILLEURS AUX BOIS",480400N,020759E,0
8720715,FR,"CHILLEURS AUX BOIS",480400N,020759E,8720715,FR,"CHILLEURS AUX BOIS",480400N,020759E,1
8720715,FR,"CHILLEURS AUX BOIS",480400N,020759E,8720716,FR,"PITHIVIERS MAIL",481000N,021500E,0
8720716,FR,"PITHIVIERS MAIL",481000N,021500E,8720716,FR,"PITHIVIERS MAIL",481000N,021500E,1
8720716,FR,"PITHIVIERS MAIL",481000N,021500E,8720750,FR,"DEFENSE (LA).",484910N,021546E,0
8720750,FR,"DEFENSE (LA).",484910N,021546E,8720750,FR,"DEFENSE (LA).",484910N,021546E,1
8720750,FR,"DEFENSE (LA).",484910N,021546E,8720751,FR,PUTEAUX.,485300N,021402E,0
8720751,FR,PUTEAUX.,485300N,021402E,8720751,FR,PUTEAUX.,485300N,021402E,1
8720751,FR,PUTEAUX.,485300N,021402E,8720752,FR,BELVEDERE,485233N,021332E,0
8720752,FR,BELVEDERE,485233N,021332E,8720752,FR,BELVEDERE,485233N,021332E,1
8720752,FR,BELVEDERE,485233N,021332E,8720753,FR,SURESNES-LONGC.,000000N,000000E,0
8720753,FR,SURESNES-LONGC.,000000N,000000E,8720753,FR,SURESNES-LONGC.,000000N,000000E,1
8720753,FR,SURESNES-LONGC.,000000N,000000E,8720754,FR,"COTEAUX (LES).",474405N,071751E,0
8720754,FR,"COTEAUX (LES).",474405N,071751E,8720754,FR,"COTEAUX (LES).",474405N,071751E,1
8720754,FR,"COTEAUX (LES).",474405N,071751E,8720755,FR,"MILONS (LES)",485059N,021315E,0
8720755,FR,"MILONS (LES)",485059N,021315E,8720755,FR,"MILONS (LES)",485059N,021315E,1
8720755,FR,"MILONS (LES)",485059N,021315E,8720756,FR,PARC-ST-CLOUD,485034N,021318E,0
8720756,FR,PARC-ST-CLOUD,485034N,021318E,8720756,FR,PARC-ST-CLOUD,485034N,021318E,1
8720756,FR,PARC-ST-CLOUD,485034N,021318E,8720757,FR,MUSEE-SEVRES,484943N,021330E,0
8720757,FR,MUSEE-SEVRES,484943N,021330E,8720757,FR,MUSEE-SEVRES,484943N,021330E,1
8720757,FR,MUSEE-SEVRES,484943N,021330E,8720759,FR,BRIMBORION,484919N,021352E,0
8720759,FR,BRIMBORION,484919N,021352E,8720759,FR,BRIMBORION,484919N,021352E,1
8720759,FR,BRIMBORION,484919N,021352E,8720761,FR,MEUDON/SEINE,484908N,021419E,0
8720761,FR,MEUDON/SEINE,484908N,021419E,8720761,FR,MEUDON/SEINE,484908N,021419E,1
8720761,FR,MEUDON/SEINE,484908N,021419E,8720763,FR,MOULINEAUX,484917N,021505E,0
8720763,FR,MOULINEAUX,484917N,021505E,8720763,FR,MOULINEAUX,484917N,021505E,1
8720763,FR,MOULINEAUX,484917N,021505E,8720764,FR,"J.H. LARTIGUE",431930N,002246W,0
8720764,FR,"J.H. LARTIGUE",431930N,002246W,8720764,FR,"J.H. LARTIGUE",431930N,002246W,1
8720764,FR,"J.H. LARTIGUE",431930N,002246W,8720775,FR,"ISSY-VAL DE S.",484947N,021547E,0
8720775,FR,"ISSY-VAL DE S.",484947N,021547E,8720775,FR,"ISSY-VAL DE S.",484947N,021547E,1
8720775,FR,"ISSY-VAL DE S.",484947N,021547E,8720853,FR,"ST LYE LA FORET MAIRIE",485936N,021406E,0
